Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0013353	1	1	0	1	0	0	0	0	0	0	2	0	1	0
(null)	N0.HOG0013354	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013355	1	1	1	1	0	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013356	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013357	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013358	2	0	0	1	0	0	0	0	0	0	0	0	0	3
(null)	N0.HOG0013359	2	0	2	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013360	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013361	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013362	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013363	3	0	0	0	0	0	0	0	3	0	0	0	0	0
(null)	N0.HOG0013364	4	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013365	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013366	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013367	1	0	0	3	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0013368	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013369	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013370	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013371	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013372	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013373	5	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0013374	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013375	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013376	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013377	5	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0013378	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013379	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013380	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013381	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013382	1	0	0	1	0	1	0	1	1	1	0	0	0	0
(null)	N0.HOG0013383	5	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013384	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013385	4	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013386	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013387	5	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013388	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013389	2	0	1	0	0	0	0	1	0	0	0	0	1	1
(null)	N0.HOG0013390	5	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013391	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013392	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013393	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013394	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013395	5	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013396	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013397	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013398	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013399	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013400	1	0	1	1	1	0	0	0	0	0	2	0	0	0
(null)	N0.HOG0013401	2	0	4	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013402	1	0	1	1	1	1	0	0	0	0	1	0	0	0
(null)	N0.HOG0013403	3	0	0	1	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0013404	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013405	2	0	1	3	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013406	1	0	0	4	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013407	2	1	1	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013408	5	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013409	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013410	4	0	0	0	1	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0013411	5	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013412	1	0	2	3	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013413	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013414	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013415	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013416	1	0	1	1	0	0	0	0	0	0	1	0	1	1
(null)	N0.HOG0013417	1	0	1	1	1	0	0	0	1	1	0	0	0	0
(null)	N0.HOG0013418	2	0	0	0	0	0	0	0	3	0	1	0	0	0
(null)	N0.HOG0013419	2	0	1	1	1	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0013420	1	1	1	1	1	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0013421	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013422	2	0	3	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013423	1	1	1	0	0	0	0	0	1	0	0	0	1	1
(null)	N0.HOG0013424	1	0	0	1	0	0	1	0	0	1	0	1	0	1
(null)	N0.HOG0013425	1	0	0	1	0	1	1	1	0	0	0	0	0	1
(null)	N0.HOG0013426	1	0	2	1	1	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013427	1	0	1	1	1	1	0	0	0	1	0	0	0	0
(null)	N0.HOG0013428	2	0	1	0	1	0	0	0	0	0	2	0	0	0
(null)	N0.HOG0013429	1	0	1	0	1	0	0	2	1	0	0	0	0	0
(null)	N0.HOG0013430	1	0	1	1	0	0	0	0	1	0	1	0	0	1
(null)	N0.HOG0013431	2	0	0	0	0	0	0	0	0	1	0	0	0	3
(null)	N0.HOG0013432	5	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013433	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013434	3	0	0	1	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0013435	4	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013436	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013437	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013438	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013439	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013440	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013441	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013442	1	0	1	1	1	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0013443	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013444	1	0	1	1	0	0	0	1	0	0	1	0	1	0
(null)	N0.HOG0013445	4	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013446	1	0	0	4	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013447	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013448	1	0	1	1	1	0	0	1	0	0	0	0	0	1
(null)	N0.HOG0013449	3	0	1	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013450	2	0	1	2	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0013451	1	0	0	0	1	0	0	0	4	0	0	0	0	0
(null)	N0.HOG0013452	5	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013453	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013454	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013455	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013456	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013457	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013458	5	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013459	5	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013460	1	0	1	2	1	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013461	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013462	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013463	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013464	2	0	1	1	1	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013465	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013466	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013467	3	0	1	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013468	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013469	2	0	2	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013470	3	0	1	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013471	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013472	1	1	0	3	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013473	2	0	1	0	1	0	0	0	0	0	2	0	0	0
(null)	N0.HOG0013474	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013475	1	1	1	0	1	0	0	2	0	0	0	0	0	0
(null)	N0.HOG0013476	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013477	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013478	1	1	0	1	1	0	0	0	0	0	1	0	0	1
(null)	N0.HOG0013479	1	0	0	0	1	0	0	0	0	0	2	0	1	1
(null)	N0.HOG0013480	1	0	1	2	1	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0013481	1	0	1	1	1	0	0	0	1	0	1	0	0	0
(null)	N0.HOG0013482	1	0	1	0	1	0	0	1	1	0	1	0	0	0
(null)	N0.HOG0013483	1	0	0	1	2	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013484	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013485	1	0	1	1	1	0	0	0	1	1	0	0	0	0
(null)	N0.HOG0013486	1	0	0	3	0	0	0	0	1	1	0	0	0	0
(null)	N0.HOG0013487	1	0	0	0	0	0	0	0	4	0	0	0	1	0
(null)	N0.HOG0013488	2	0	0	4	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013489	1	0	1	0	2	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013490	1	0	0	0	5	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013491	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013492	1	0	2	1	0	0	0	1	0	0	0	0	0	1
(null)	N0.HOG0013493	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013494	1	1	1	2	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0013495	1	1	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013496	2	0	0	0	0	0	0	0	4	0	0	0	0	0
(null)	N0.HOG0013497	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013498	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013499	1	0	0	5	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013500	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013501	1	0	0	4	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013502	4	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013503	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013504	1	0	1	1	1	0	0	1	0	0	0	0	0	1
(null)	N0.HOG0013505	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013506	1	0	1	1	1	0	0	0	1	0	1	0	0	0
(null)	N0.HOG0013507	1	0	1	0	0	0	0	1	0	0	1	0	1	1
(null)	N0.HOG0013508	1	0	1	1	0	0	0	2	0	0	1	0	0	0
(null)	N0.HOG0013509	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013510	1	0	0	0	0	1	0	0	0	0	1	1	1	1
(null)	N0.HOG0013511	1	1	0	1	0	1	1	0	0	0	0	1	0	0
(null)	N0.HOG0013512	1	0	0	5	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013513	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013514	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013515	1	0	1	0	2	0	0	0	0	0	2	0	0	0
(null)	N0.HOG0013516	1	0	0	2	3	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013517	1	1	0	1	0	0	0	0	1	0	0	1	0	1
(null)	N0.HOG0013518	2	0	1	1	1	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013519	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013520	1	1	0	1	1	1	0	0	0	0	1	0	0	0
(null)	N0.HOG0013521	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013522	1	1	1	1	0	0	0	1	1	0	0	0	0	0
(null)	N0.HOG0013523	1	0	0	5	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013524	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013525	2	0	1	0	0	0	0	1	0	0	1	0	0	1
(null)	N0.HOG0013526	4	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013527	1	0	2	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013528	1	1	1	1	0	0	0	0	0	0	1	0	1	0
(null)	N0.HOG0013529	1	0	0	1	1	0	0	1	0	0	0	0	1	1
(null)	N0.HOG0013530	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013531	1	0	5	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013532	1	0	1	1	1	0	0	0	1	0	0	0	0	1
(null)	N0.HOG0013533	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013534	1	0	1	1	1	0	0	0	1	0	0	0	0	1
(null)	N0.HOG0013535	1	0	1	1	1	0	0	1	0	0	0	0	1	0
(null)	N0.HOG0013536	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013537	1	1	0	2	0	0	1	1	0	0	0	0	0	0
(null)	N0.HOG0013538	1	0	1	2	0	1	1	0	0	0	0	0	0	0
(null)	N0.HOG0013539	4	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013540	1	0	0	1	0	0	0	1	0	0	1	0	1	1
(null)	N0.HOG0013541	2	0	2	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013542	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013543	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013544	1	0	1	0	4	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013545	2	1	0	1	0	0	0	1	0	0	0	0	0	1
(null)	N0.HOG0013546	3	0	0	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013547	2	0	0	0	0	0	0	0	4	0	0	0	0	0
(null)	N0.HOG0013548	1	0	0	1	0	0	0	1	2	0	1	0	0	0
(null)	N0.HOG0013549	3	0	1	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013550	1	0	2	1	1	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013551	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013552	1	0	2	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013553	1	0	0	0	1	1	0	1	0	0	1	1	0	0
(null)	N0.HOG0013554	1	0	0	0	1	0	0	2	0	0	2	0	0	0
(null)	N0.HOG0013555	5	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013556	2	0	0	0	3	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0013557	1	1	0	1	0	0	0	0	0	1	0	0	1	1
(null)	N0.HOG0013558	2	1	1	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013559	1	0	1	1	1	0	0	1	0	0	0	0	0	1
(null)	N0.HOG0013560	1	0	1	1	1	0	0	0	1	1	0	0	0	0
(null)	N0.HOG0013561	2	0	3	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013562	2	0	1	1	1	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013563	1	0	1	2	0	0	0	0	0	0	1	0	1	0
(null)	N0.HOG0013564	1	0	0	0	5	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013565	1	0	1	1	1	1	0	0	1	0	0	0	0	0
(null)	N0.HOG0013566	3	0	0	0	1	0	0	0	0	2	0	0	0	0
(null)	N0.HOG0013567	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013568	1	1	1	1	0	0	0	0	1	0	0	0	0	1
(null)	N0.HOG0013569	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013570	3	0	1	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013571	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013572	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013573	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013574	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013575	1	0	1	2	1	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013576	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013577	1	0	1	1	2	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0013578	1	0	0	1	0	0	0	1	0	0	0	1	1	1
(null)	N0.HOG0013579	1	0	3	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013580	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013581	1	0	0	0	5	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013582	1	0	1	1	2	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0013583	2	0	1	1	0	0	1	0	0	0	1	0	0	0
(null)	N0.HOG0013584	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013585	1	1	1	1	0	0	0	0	0	0	1	0	1	0
(null)	N0.HOG0013586	1	0	0	1	1	1	0	0	0	1	0	0	0	1
(null)	N0.HOG0013587	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013588	1	0	2	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013589	1	1	1	1	0	0	0	0	0	0	1	0	1	0
(null)	N0.HOG0013590	1	0	1	2	1	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0013591	1	0	1	0	1	0	0	2	0	0	1	0	0	0
(null)	N0.HOG0013592	1	1	1	1	1	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013593	1	1	0	0	0	0	0	1	0	0	1	0	1	1
(null)	N0.HOG0013594	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013595	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013596	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013597	1	0	1	1	2	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0013598	1	0	1	1	2	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0013599	1	0	0	1	1	0	0	1	0	0	1	0	0	1
(null)	N0.HOG0013600	1	0	1	1	0	0	0	1	0	0	1	0	0	1
(null)	N0.HOG0013601	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013602	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013603	1	0	0	1	1	0	0	0	0	1	0	0	1	1
(null)	N0.HOG0013604	1	0	1	2	1	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0013605	2	0	0	1	0	1	0	1	0	0	1	0	0	0
(null)	N0.HOG0013606	1	0	0	0	0	0	0	2	0	0	1	0	1	1
(null)	N0.HOG0013607	3	0	0	3	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013608	2	0	0	0	4	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013609	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013610	1	0	0	4	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013611	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013612	1	0	0	0	0	0	0	0	5	0	0	0	0	0
(null)	N0.HOG0013613	1	0	0	1	0	0	0	0	1	1	0	0	1	1
(null)	N0.HOG0013614	1	0	1	0	1	0	0	0	0	0	2	0	0	1
(null)	N0.HOG0013615	2	0	2	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013616	1	0	0	0	0	0	0	0	3	0	0	0	0	2
(null)	N0.HOG0013617	1	0	0	1	0	0	0	1	1	1	1	0	0	0
(null)	N0.HOG0013618	1	0	1	1	1	1	0	1	0	0	0	0	0	0
(null)	N0.HOG0013619	2	0	3	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013620	1	0	0	1	0	1	1	1	0	0	0	1	0	0
(null)	N0.HOG0013621	1	0	1	0	4	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013622	1	1	1	2	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013623	1	0	1	1	2	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0013624	1	0	1	2	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013625	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013626	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013627	1	1	1	1	0	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013628	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013629	2	0	1	0	2	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0013630	2	0	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013631	1	0	1	1	1	0	0	1	0	0	1	0	0	0
(null)	N0.HOG0013632	1	0	4	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013633	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013634	1	0	1	1	1	0	0	0	0	0	2	0	0	0
(null)	N0.HOG0013635	1	0	1	1	0	1	0	1	0	0	0	0	0	1
(null)	N0.HOG0013636	1	0	0	0	0	0	0	0	5	0	0	0	0	0
(null)	N0.HOG0013637	2	0	1	2	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013638	1	0	0	3	0	0	0	1	1	0	0	0	0	0
(null)	N0.HOG0013639	3	0	0	3	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013640	1	0	0	0	0	0	0	0	0	0	1	2	1	1
(null)	N0.HOG0013641	1	0	0	0	2	0	0	0	1	0	0	0	0	2
(null)	N0.HOG0013642	3	0	1	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013643	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013644	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013645	4	0	0	0	0	0	0	0	1	0	0	0	0	1
(null)	N0.HOG0013646	1	1	1	1	2	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013647	1	0	1	0	4	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013648	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013649	1	0	0	1	0	1	0	0	0	0	0	1	1	1
(null)	N0.HOG0013650	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013651	0	1	0	0	0	1	0	0	1	1	0	1	1	0
(null)	N0.HOG0013652	0	5	0	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0013653	0	1	0	1	0	0	0	0	1	1	2	0	0	0
(null)	N0.HOG0013654	0	1	0	0	0	0	0	0	5	0	0	0	0	0
(null)	N0.HOG0013655	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013656	0	3	0	0	0	0	0	0	0	0	0	1	0	2
(null)	N0.HOG0013657	0	1	0	0	0	1	0	0	1	1	0	1	1	0
(null)	N0.HOG0013658	0	1	0	0	0	1	1	0	1	1	0	1	0	0
(null)	N0.HOG0013659	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013660	0	1	0	0	0	0	0	1	1	0	1	0	1	1
(null)	N0.HOG0013661	0	2	0	0	0	0	0	1	0	0	0	1	1	1
(null)	N0.HOG0013662	0	1	0	0	0	0	0	0	0	0	1	1	1	2
(null)	N0.HOG0013663	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013664	0	3	0	0	0	0	0	0	0	0	0	1	2	0
(null)	N0.HOG0013665	0	1	1	0	0	0	0	1	1	0	1	0	0	1
(null)	N0.HOG0013666	0	2	0	0	0	0	0	0	0	0	0	0	2	2
(null)	N0.HOG0013667	0	1	1	1	0	0	0	1	0	0	1	0	1	0
(null)	N0.HOG0013668	0	2	0	0	1	0	0	0	1	0	0	0	0	2
(null)	N0.HOG0013669	0	1	1	0	0	0	0	1	0	0	1	0	1	1
(null)	N0.HOG0013670	0	1	0	0	0	0	0	0	0	0	0	1	1	3
(null)	N0.HOG0013671	0	1	0	0	0	0	0	0	0	0	0	0	2	3
(null)	N0.HOG0013672	0	2	0	0	0	0	0	0	0	0	0	0	0	4
(null)	N0.HOG0013673	0	1	1	1	0	0	0	0	0	0	1	0	1	1
(null)	N0.HOG0013674	0	2	0	0	0	0	0	0	0	0	0	1	1	2
(null)	N0.HOG0013675	0	1	0	0	0	0	0	0	1	1	1	1	0	1
(null)	N0.HOG0013676	0	1	1	0	1	0	0	2	0	0	1	0	0	0
(null)	N0.HOG0013677	0	1	1	1	0	0	0	0	0	0	1	0	1	1
(null)	N0.HOG0013678	0	1	0	0	0	0	0	0	0	0	0	2	2	1
(null)	N0.HOG0013679	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013680	0	3	0	0	0	0	0	0	0	0	0	2	1	0
(null)	N0.HOG0013681	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0013682	0	1	0	0	0	1	0	0	1	0	0	1	1	1
