Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0004671	1	1	1	1	1	1	1	2	3	1	1	1	0	1
(null)	N0.HOG0004672	1	1	1	2	1	1	1	1	0	1	1	1	1	3
(null)	N0.HOG0004673	1	1	1	3	1	1	1	1	1	1	1	1	0	2
(null)	N0.HOG0004674	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004675	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004676	3	0	1	2	1	1	1	1	1	1	2	1	1	0
(null)	N0.HOG0004677	3	0	0	0	3	0	0	0	8	2	0	0	0	0
(null)	N0.HOG0004678	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004679	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004680	1	1	1	1	1	3	1	1	1	1	1	1	1	1
(null)	N0.HOG0004681	1	0	1	1	1	1	1	1	3	1	2	1	1	1
(null)	N0.HOG0004682	1	1	1	1	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004683	2	0	1	1	2	0	1	3	1	1	1	1	1	1
(null)	N0.HOG0004684	1	1	2	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004685	1	1	1	1	2	1	0	1	1	2	1	1	1	2
(null)	N0.HOG0004686	1	1	1	2	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004687	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004688	1	1	1	1	1	1	0	1	1	5	0	1	1	1
(null)	N0.HOG0004689	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	N0.HOG0004690	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004691	1	3	1	1	1	1	0	1	1	1	1	1	1	2
(null)	N0.HOG0004692	1	1	1	1	1	2	1	2	1	1	1	1	1	1
(null)	N0.HOG0004693	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004694	2	1	2	1	2	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0004695	2	0	9	0	4	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0004696	1	1	1	1	1	3	1	1	1	1	1	1	1	1
(null)	N0.HOG0004697	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004698	1	2	1	1	1	1	0	1	1	2	1	1	1	2
(null)	N0.HOG0004699	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	N0.HOG0004700	1	1	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0004701	1	2	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004702	1	1	1	1	2	2	0	1	1	1	1	1	1	2
(null)	N0.HOG0004703	1	1	1	1	1	1	1	3	1	2	1	1	1	0
(null)	N0.HOG0004704	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0004705	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004706	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004707	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004708	2	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004709	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004710	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004711	1	1	1	0	2	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004712	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004713	2	0	0	0	8	0	0	0	0	3	0	0	0	3
(null)	N0.HOG0004714	1	1	1	1	1	1	0	1	1	2	1	1	3	1
(null)	N0.HOG0004715	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004716	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004717	1	5	1	1	1	0	1	1	0	1	1	1	1	1
(null)	N0.HOG0004718	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004719	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004720	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004721	1	1	1	1	1	1	1	2	1	1	1	1	2	1
(null)	N0.HOG0004722	1	2	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004723	1	1	1	1	3	1	1	1	1	2	1	1	0	1
(null)	N0.HOG0004724	1	1	1	3	2	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0004725	3	1	1	1	1	2	1	1	1	1	1	1	0	1
(null)	N0.HOG0004726	1	1	1	2	0	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004727	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004728	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0004729	1	1	1	1	6	1	1	0	1	0	1	0	1	1
(null)	N0.HOG0004730	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004731	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004732	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004733	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004734	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004735	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004736	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004737	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004738	2	1	1	1	2	1	0	1	1	1	1	1	1	2
(null)	N0.HOG0004739	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004740	1	1	1	1	1	1	1	1	1	2	1	2	1	1
(null)	N0.HOG0004741	3	1	1	1	1	1	0	1	1	2	2	1	1	0
(null)	N0.HOG0004742	2	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004743	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004744	1	1	1	1	4	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0004745	1	2	1	1	1	1	2	0	1	1	1	1	1	2
(null)	N0.HOG0004746	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004747	1	1	1	2	1	1	1	1	2	2	1	1	0	1
(null)	N0.HOG0004748	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004749	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	N0.HOG0004750	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004751	1	1	1	1	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0004752	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004753	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004754	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004755	2	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004756	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004757	1	2	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004758	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004759	4	1	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0004760	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004761	1	1	1	2	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004762	2	1	1	2	1	1	1	1	1	2	1	1	0	1
(null)	N0.HOG0004763	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004764	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004765	1	1	1	2	1	1	2	2	0	1	1	1	1	1
(null)	N0.HOG0004766	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004767	1	1	1	2	1	1	0	3	1	0	2	1	1	1
(null)	N0.HOG0004768	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004769	1	1	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0004770	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004771	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004772	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004773	1	1	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0004774	2	2	1	0	2	1	0	1	1	1	2	1	1	1
(null)	N0.HOG0004775	1	1	1	1	1	2	0	1	1	1	2	1	1	2
(null)	N0.HOG0004776	1	1	1	1	1	1	0	1	1	2	3	1	1	1
(null)	N0.HOG0004777	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004778	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004779	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004780	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004781	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004782	2	1	1	2	2	1	0	1	1	1	1	1	1	1
(null)	N0.HOG0004783	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004784	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004785	1	1	1	1	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0004786	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004787	1	1	1	1	1	1	0	1	4	2	1	1	1	0
(null)	N0.HOG0004788	1	1	1	1	1	2	1	1	1	1	2	1	1	1
(null)	N0.HOG0004789	1	1	1	1	1	2	3	1	1	1	1	1	1	0
(null)	N0.HOG0004790	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004791	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	N0.HOG0004792	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004793	1	1	1	1	1	2	0	1	2	1	1	1	2	1
(null)	N0.HOG0004794	1	1	1	1	2	1	1	2	2	1	0	1	1	1
(null)	N0.HOG0004795	1	1	1	1	1	1	1	2	1	1	1	2	1	1
(null)	N0.HOG0004796	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004797	1	1	1	1	1	1	2	1	1	1	1	1	1	2
(null)	N0.HOG0004798	1	1	1	2	2	1	0	1	1	1	3	1	1	0
(null)	N0.HOG0004799	4	1	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0004800	1	0	0	0	10	1	0	1	0	2	0	0	0	1
(null)	N0.HOG0004801	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004802	1	1	1	1	2	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004803	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004804	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004805	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004806	1	1	1	1	1	1	2	1	1	1	1	1	2	1
(null)	N0.HOG0004807	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004808	4	1	1	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004809	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004810	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004811	2	3	0	0	0	1	2	1	1	1	1	2	1	1
(null)	N0.HOG0004812	2	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004813	2	1	1	1	1	1	1	1	1	1	1	2	0	2
(null)	N0.HOG0004814	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004815	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004816	1	1	1	1	1	2	1	2	0	1	1	1	1	2
(null)	N0.HOG0004817	1	1	1	1	1	2	1	2	1	1	1	1	1	1
(null)	N0.HOG0004818	2	2	1	2	2	1	0	1	0	0	2	1	1	1
(null)	N0.HOG0004819	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004820	1	2	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004821	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004822	1	1	1	1	2	1	1	1	2	2	1	1	0	1
(null)	N0.HOG0004823	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004824	0	1	0	0	0	0	0	0	0	0	0	0	1	0
(null)	N0.HOG0004825	1	0	1	1	1	1	1	1	1	1	1	0	0	0
(null)	N0.HOG0004826	0	0	0	0	0	0	1	0	1	0	1	0	0	0
(null)	N0.HOG0004827	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004828	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004829	1	1	1	1	1	2	1	1	1	1	1	1	1	2
(null)	N0.HOG0004830	1	2	1	1	1	1	0	1	1	3	1	1	1	1
(null)	N0.HOG0004831	1	1	1	1	1	1	0	1	1	2	1	1	1	2
(null)	N0.HOG0004832	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0004833	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004834	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004835	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	N0.HOG0004836	1	1	1	1	1	1	1	0	1	2	1	1	1	3
(null)	N0.HOG0004837	1	1	1	1	0	2	1	1	1	2	2	1	1	1
(null)	N0.HOG0004838	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004839	1	1	1	0	1	0	2	2	1	0	1	2	2	2
(null)	N0.HOG0004840	2	2	1	1	1	1	1	1	1	1	1	1	0	2
(null)	N0.HOG0004841	1	1	1	1	1	2	2	1	1	1	1	1	1	1
(null)	N0.HOG0004842	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	N0.HOG0004843	1	1	1	2	1	1	3	1	1	1	2	1	0	0
(null)	N0.HOG0004844	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004845	1	0	1	1	2	2	1	1	2	1	1	0	1	2
(null)	N0.HOG0004846	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004847	1	2	1	1	2	1	1	1	0	1	1	1	1	2
(null)	N0.HOG0004848	1	1	1	1	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004849	3	1	1	1	1	1	0	1	1	2	1	1	1	1
(null)	N0.HOG0004850	2	2	1	1	1	1	0	1	1	2	1	1	1	1
(null)	N0.HOG0004851	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004852	0	1	0	0	0	1	0	1	1	1	0	1	1	1
(null)	N0.HOG0004853	2	0	1	0	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0004854	0	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0004855	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004856	1	0	0	0	2	0	0	0	0	11	0	0	2	0
(null)	N0.HOG0004857	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004858	1	1	1	2	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004859	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004860	2	1	1	1	1	1	1	0	1	2	2	1	1	1
(null)	N0.HOG0004861	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0004862	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004863	1	1	1	2	1	1	0	2	1	1	1	1	2	1
(null)	N0.HOG0004864	1	1	1	1	1	1	1	1	1	2	1	2	1	1
(null)	N0.HOG0004865	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004866	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004867	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004868	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004869	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004870	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004871	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004872	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004873	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004874	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004875	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004876	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004877	1	1	1	2	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004878	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004879	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004880	1	1	1	1	4	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0004881	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004882	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004883	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004884	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	N0.HOG0004885	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004886	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004887	1	1	2	0	0	1	1	3	0	1	2	1	1	2
(null)	N0.HOG0004888	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0004889	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004890	1	1	1	1	1	2	0	1	2	2	1	1	1	1
(null)	N0.HOG0004891	1	1	1	1	1	3	1	1	1	1	1	1	1	1
(null)	N0.HOG0004892	1	1	0	1	0	2	1	2	1	1	2	1	1	2
(null)	N0.HOG0004893	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004894	0	1	0	0	0	0	1	0	0	1	0	1	1	1
(null)	N0.HOG0004895	0	0	0	0	0	0	1	1	1	1	1	0	0	0
(null)	N0.HOG0004896	1	0	1	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004897	1	1	1	2	1	1	0	1	2	1	1	1	1	2
(null)	N0.HOG0004898	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004899	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004900	2	1	2	2	2	1	0	1	0	1	1	1	1	1
(null)	N0.HOG0004901	1	1	1	2	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004902	1	2	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004903	1	0	1	1	1	1	2	1	1	3	1	1	1	1
(null)	N0.HOG0004904	1	1	1	2	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004905	1	1	1	1	1	1	1	3	1	2	1	1	1	0
(null)	N0.HOG0004906	1	1	1	3	1	1	0	1	1	1	2	1	1	1
(null)	N0.HOG0004907	1	2	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004908	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004909	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004910	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004911	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004912	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004913	6	0	1	8	0	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0004914	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004915	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004916	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004917	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004918	2	0	1	1	1	1	0	1	1	4	1	1	1	1
(null)	N0.HOG0004919	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004920	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004921	1	1	1	1	1	1	0	1	1	3	1	1	1	2
(null)	N0.HOG0004922	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0004923	1	1	1	1	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004924	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004925	1	1	1	2	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004926	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004927	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004928	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0004929	1	1	0	1	2	1	1	2	2	1	0	1	1	2
(null)	N0.HOG0004930	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004931	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004932	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004933	2	1	1	1	1	1	0	2	1	2	1	1	1	1
(null)	N0.HOG0004934	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004935	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004936	1	1	1	1	1	2	1	1	1	1	2	1	1	1
(null)	N0.HOG0004937	3	2	2	2	2	0	0	0	1	0	0	1	1	2
(null)	N0.HOG0004938	1	0	1	0	2	0	0	0	12	0	0	0	0	0
(null)	N0.HOG0004939	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004940	1	1	1	1	2	1	0	1	1	1	1	1	1	3
(null)	N0.HOG0004941	4	0	2	2	2	1	0	0	0	0	0	1	0	4
(null)	N0.HOG0004942	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004943	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004944	2	1	1	1	1	1	1	1	1	1	0	1	1	3
(null)	N0.HOG0004945	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004946	1	1	1	1	1	0	0	4	2	0	2	1	1	1
(null)	N0.HOG0004947	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0004948	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004949	1	1	1	1	3	0	2	1	1	1	2	1	0	1
(null)	N0.HOG0004950	1	1	1	1	1	2	1	2	1	1	2	1	0	1
(null)	N0.HOG0004951	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004952	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004953	1	1	2	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004954	1	1	1	1	1	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0004955	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0004956	2	1	1	2	1	1	0	2	1	1	1	1	1	1
(null)	N0.HOG0004957	1	1	1	1	1	2	1	1	2	1	1	1	1	1
(null)	N0.HOG0004958	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004959	2	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004960	1	2	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004961	1	1	1	1	1	1	0	1	1	1	3	1	1	2
(null)	N0.HOG0004962	2	1	2	1	1	1	1	1	1	1	1	1	0	2
(null)	N0.HOG0004963	2	2	1	1	1	1	0	2	1	1	1	1	1	1
(null)	N0.HOG0004964	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0004965	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004966	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004967	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004968	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	N0.HOG0004969	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004970	1	2	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004971	1	1	1	1	1	1	2	2	1	1	1	1	1	1
(null)	N0.HOG0004972	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004973	1	1	1	1	1	2	1	1	1	1	1	1	2	1
(null)	N0.HOG0004974	1	1	1	1	1	1	2	1	1	1	1	1	1	2
(null)	N0.HOG0004975	1	1	1	1	1	1	2	1	1	1	1	1	1	2
(null)	N0.HOG0004976	2	1	1	1	1	1	0	2	1	1	1	1	2	1
(null)	N0.HOG0004977	3	1	1	1	1	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0004978	1	1	1	1	1	1	1	1	1	2	1	1	1	0
(null)	N0.HOG0004979	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004980	1	1	1	1	1	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0004981	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004982	1	1	1	1	1	1	1	1	1	2	1	2	1	1
(null)	N0.HOG0004983	1	1	1	1	1	2	1	1	1	1	1	1	1	2
(null)	N0.HOG0004984	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004985	2	0	2	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004986	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004987	1	2	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004988	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004989	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004990	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004991	1	1	1	1	1	2	0	1	2	1	1	2	1	1
(null)	N0.HOG0004992	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004993	1	1	1	1	1	1	1	1	2	1	1	1	2	1
(null)	N0.HOG0004994	1	0	1	0	11	0	1	0	0	2	0	0	0	0
(null)	N0.HOG0004995	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004996	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004997	1	1	1	1	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0004998	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004999	2	1	1	2	1	1	1	1	1	2	1	1	0	1
(null)	N0.HOG0005000	1	1	1	1	2	1	1	1	2	1	1	1	1	1
