OG	slope	p-value	sig_after_multiple_testing
N0.HOG0009528	0.0	1.0	x
N0.HOG0009533	0.0	1.0	x
N0.HOG0009534	0.0	1.0	x
N0.HOG0009535	0.0	1.0	x
N0.HOG0009538	0.0	1.0	x
N0.HOG0009541	0.0	1.0	x
N0.HOG0009545	0.0	1.0	x
N0.HOG0009547	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009548	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0009549	0.0	1.0	x
N0.HOG0009551	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009553	0.0	1.0	x
N0.HOG0009557	0.0	1.0	x
N0.HOG0009559	0.0007909200469740025	0.015925699994128566	x
N0.HOG0009561	0.0	1.0	x
N0.HOG0009562	0.0	1.0	x
N0.HOG0009564	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0009565	0.0	1.0	x
N0.HOG0009566	0.0	1.0	x
N0.HOG0009567	0.0	1.0	x
N0.HOG0009569	0.0	1.0	x
N0.HOG0009571	0.0	1.0	x
N0.HOG0009574	0.0	1.0	x
N0.HOG0009576	0.0	1.0	x
N0.HOG0009577	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0009580	0.0	1.0	x
N0.HOG0009582	0.0	1.0	x
N0.HOG0009583	0.0007909200469740025	0.015925699994128566	x
N0.HOG0009585	0.0	1.0	x
N0.HOG0009586	0.0	1.0	x
N0.HOG0009587	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009588	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009589	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009591	0.0	1.0	x
N0.HOG0009592	0.0	1.0	x
N0.HOG0009595	-0.000380656236094886	0.362879242754359	x
N0.HOG0009596	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0009599	0.0	1.0	x
N0.HOG0009600	0.0	1.0	x
N0.HOG0009601	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0009607	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0009609	0.0	1.0	x
N0.HOG0009610	0.0	1.0	x
N0.HOG0009611	0.0	1.0	x
N0.HOG0009612	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0009616	0.0	1.0	x
N0.HOG0009619	0.00017124171754007215	0.6237231477618154	x
N0.HOG0009621	-0.000380656236094886	0.362879242754359	x
N0.HOG0009623	-0.000380656236094886	0.362879242754359	x
N0.HOG0009624	0.0	1.0	x
N0.HOG0009626	0.0	1.0	x
N0.HOG0009628	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009629	0.0	1.0	x
N0.HOG0009633	-0.000380656236094886	0.362879242754359	x
N0.HOG0009634	0.0	1.0	x
N0.HOG0009636	-0.000380656236094886	0.362879242754359	x
N0.HOG0009638	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009639	0.0	1.0	x
N0.HOG0009642	0.0	1.0	x
N0.HOG0009643	0.0	1.0	x
N0.HOG0009644	0.0	1.0	x
N0.HOG0009645	-0.000380656236094886	0.362879242754359	x
N0.HOG0009646	0.0	1.0	x
N0.HOG0009647	0.00028552085838790816	0.4628054274562934	x
N0.HOG0009648	0.0	1.0	x
N0.HOG0009649	0.0	1.0	x
N0.HOG0009652	0.0	1.0	x
N0.HOG0009653	0.0	1.0	x
N0.HOG0009654	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009655	0.0	1.0	x
N0.HOG0009657	0.0	1.0	x
N0.HOG0009658	0.0	1.0	x
N0.HOG0009662	0.0	1.0	x
N0.HOG0009663	0.0	1.0	x
N0.HOG0009664	0.0	1.0	x
N0.HOG0009665	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009666	0.0	1.0	x
N0.HOG0009671	0.0	1.0	x
N0.HOG0009673	0.0	1.0	x
N0.HOG0009674	0.0	1.0	x
N0.HOG0009675	-0.000380656236094886	0.362879242754359	x
N0.HOG0009677	0.0	1.0	x
N0.HOG0009678	0.0	1.0	x
N0.HOG0009679	0.0	1.0	x
N0.HOG0009680	0.0	1.0	x
N0.HOG0009681	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0009682	0.0	1.0	x
N0.HOG0009683	0.0002352933851441959	0.46962634981040674	x
N0.HOG0009685	0.0	1.0	x
N0.HOG0009686	0.0	1.0	x
N0.HOG0009689	0.0	1.0	x
N0.HOG0009691	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0009692	0.0007909200469740025	0.015925699994128566	x
N0.HOG0009695	-0.0005318684967919504	0.25995174488009065	x
N0.HOG0009697	0.0	1.0	x
N0.HOG0009701	0.0	1.0	x
N0.HOG0009702	0.0	1.0	x
N0.HOG0009703	0.0	1.0	x
N0.HOG0009707	0.0	1.0	x
N0.HOG0009708	0.0	1.0	x
N0.HOG0009709	0.0	1.0	x
N0.HOG0009710	0.0	1.0	x
N0.HOG0009711	0.0	1.0	x
N0.HOG0009712	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009713	0.0	1.0	x
N0.HOG0009716	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009719	0.0	1.0	x
N0.HOG0009720	0.0	1.0	x
N0.HOG0009727	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0009728	0.0	1.0	x
N0.HOG0009729	0.0	1.0	x
N0.HOG0009730	0.0	1.0	x
N0.HOG0009731	0.0	1.0	x
N0.HOG0009733	0.0	1.0	x
N0.HOG0009738	0.0	1.0	x
N0.HOG0009739	0.0	1.0	x
N0.HOG0009741	0.0	1.0	x
N0.HOG0009742	0.0	1.0	x
N0.HOG0009745	0.0	1.0	x
N0.HOG0009746	0.0	1.0	x
N0.HOG0009748	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009749	0.0	1.0	x
N0.HOG0009752	0.0	1.0	x
N0.HOG0009755	0.00031671361413484854	0.1038419676708266	x
N0.HOG0009758	0.0	1.0	x
N0.HOG0009760	0.0	1.0	x
N0.HOG0009761	0.0	1.0	x
N0.HOG0009762	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009763	0.0	1.0	x
N0.HOG0009767	0.0	1.0	x
N0.HOG0009768	0.0	1.0	x
N0.HOG0009769	0.0	1.0	x
N0.HOG0009770	0.0	1.0	x
N0.HOG0009772	0.0	1.0	x
N0.HOG0009773	2.8055085672171724e-05	0.9372483141195559	x
N0.HOG0009778	0.0	1.0	x
N0.HOG0009779	0.0	1.0	x
N0.HOG0009781	0.0	1.0	x
N0.HOG0009782	0.0002352933851441959	0.46962634981040674	x
N0.HOG0009783	0.0	1.0	x
N0.HOG0009784	0.0	1.0	x
N0.HOG0009786	0.0003968840542532495	0.2318172306368076	x
N0.HOG0009787	0.0	1.0	x
N0.HOG0009788	0.0	1.0	x
N0.HOG0009789	0.0	1.0	x
N0.HOG0009790	0.0	1.0	x
N0.HOG0009791	0.0	1.0	x
N0.HOG0009793	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009795	0.0	1.0	x
N0.HOG0009796	0.0	1.0	x
N0.HOG0009797	0.0	1.0	x
N0.HOG0009801	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009802	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009804	0.0	1.0	x
N0.HOG0009805	0.0	1.0	x
N0.HOG0009807	0.0	1.0	x
N0.HOG0009809	0.0	1.0	x
N0.HOG0009810	0.0005512542841198841	0.31582987536608254	x
N0.HOG0009812	0.0	1.0	x
N0.HOG0009814	0.0	1.0	x
N0.HOG0009819	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0009821	0.0	1.0	x
N0.HOG0009822	-0.000380656236094886	0.362879242754359	x
N0.HOG0009824	0.0	1.0	x
N0.HOG0009829	-0.0007101781292214096	0.035659375296274345	x
N0.HOG0009830	0.00031671361413484854	0.1038419676708266	x
N0.HOG0009831	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009833	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009834	0.0	1.0	x
N0.HOG0009836	-0.000380656236094886	0.362879242754359	x
N0.HOG0009837	-0.000380656236094886	0.362879242754359	x
N0.HOG0009840	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0009841	0.0	1.0	x
N0.HOG0009842	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0009844	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0009845	0.0	1.0	x
N0.HOG0009846	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0009849	0.0	1.0	x
N0.HOG0009851	0.0	1.0	x
N0.HOG0009852	0.0	1.0	x
N0.HOG0009853	0.0005520069992790445	0.12592588476676503	x
N0.HOG0009855	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0009857	0.0	1.0	x
N0.HOG0009858	0.0	1.0	x
N0.HOG0009859	0.0	1.0	x
N0.HOG0009860	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0009862	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009863	0.0	1.0	x
N0.HOG0009864	0.0	1.0	x
N0.HOG0009865	0.0	1.0	x
N0.HOG0009867	0.0	1.0	x
N0.HOG0009869	0.0	1.0	x
N0.HOG0009870	0.0	1.0	x
N0.HOG0009872	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0009874	-0.000380656236094886	0.362879242754359	x
N0.HOG0009878	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009880	-0.0007101781292214096	0.035659375296274345	x
N0.HOG0009881	0.0	1.0	x
N0.HOG0009882	0.0	1.0	x
N0.HOG0009883	0.0	1.0	x
N0.HOG0009884	0.0	1.0	x
N0.HOG0009886	0.0	1.0	x
N0.HOG0009888	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009889	0.0	1.0	x
N0.HOG0009890	0.0	1.0	x
N0.HOG0009891	0.0004085953118081984	0.2983363777398063	x
N0.HOG0009892	0.0	1.0	x
N0.HOG0009893	-0.00011733408931800229	0.590710226731991	x
N0.HOG0009894	7.092204828716677e-05	0.8763235807818357	x
N0.HOG0009895	0.0002352933851441959	0.46962634981040674	x
N0.HOG0009897	0.0	1.0	x
N0.HOG0009903	0.0	1.0	x
N0.HOG0009905	0.0	1.0	x
N0.HOG0009906	-0.000380656236094886	0.362879242754359	x
N0.HOG0009907	-0.000380656236094886	0.362879242754359	x
N0.HOG0009908	0.0	1.0	x
N0.HOG0009910	-0.000380656236094886	0.362879242754359	x
N0.HOG0009911	0.0	1.0	x
N0.HOG0009913	-0.000380656236094886	0.362879242754359	x
N0.HOG0009914	0.0	1.0	x
N0.HOG0009915	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0009916	0.0	1.0	x
N0.HOG0009917	-0.0007101781292214096	0.035659375296274345	x
N0.HOG0009918	0.0	1.0	x
N0.HOG0009919	0.0	1.0	x
N0.HOG0009920	0.0	1.0	x
N0.HOG0009921	0.0	1.0	x
N0.HOG0009922	0.0	1.0	x
N0.HOG0009923	0.0	1.0	x
N0.HOG0009924	-0.000380656236094886	0.362879242754359	x
N0.HOG0009925	0.0	1.0	x
N0.HOG0009928	0.0	1.0	x
N0.HOG0009930	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0009931	0.0	1.0	x
N0.HOG0009932	0.0	1.0	x
N0.HOG0009937	0.0	1.0	x
N0.HOG0009939	0.0	1.0	x
N0.HOG0009940	0.0	1.0	x
N0.HOG0009943	0.0007909200469740025	0.015925699994128566	x
N0.HOG0009944	0.0	1.0	x
N0.HOG0009946	0.0004192631241548006	0.3133341978364243	x
N0.HOG0009947	0.0	1.0	x
N0.HOG0009950	0.0	1.0	x
N0.HOG0009951	0.0009902995717908489	0.011757334279927468	x
N0.HOG0009952	-0.000380656236094886	0.362879242754359	x
N0.HOG0009953	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0009954	0.0	1.0	x
N0.HOG0009957	0.0	1.0	x
N0.HOG0009958	0.0	1.0	x
N0.HOG0009960	0.0	1.0	x
N0.HOG0009962	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0009964	0.0	1.0	x
N0.HOG0009965	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0009966	0.0	1.0	x
N0.HOG0009967	0.0	1.0	x
N0.HOG0009972	0.0	1.0	x
N0.HOG0009973	0.0	1.0	x
N0.HOG0009975	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009977	0.0007909200469740025	0.015925699994128566	x
N0.HOG0009978	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009979	0.00040285494770591045	0.2025370315590372	x
N0.HOG0009982	0.0	1.0	x
N0.HOG0009983	0.0007909200469740025	0.015925699994128566	x
N0.HOG0009986	0.0	1.0	x
N0.HOG0009987	0.0	1.0	x
N0.HOG0009988	0.0	1.0	x
N0.HOG0009989	0.0	1.0	x
N0.HOG0009990	0.0	1.0	x
N0.HOG0009991	0.0	1.0	x
N0.HOG0009993	0.0	1.0	x
N0.HOG0009994	0.0	1.0	x
N0.HOG0009995	0.0	1.0	x
N0.HOG0009996	0.0	1.0	x
N0.HOG0009998	0.0	1.0	x
N0.HOG0009999	0.0	1.0	x
N0.HOG0010004	0.0	1.0	x
N0.HOG0010005	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0010007	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010008	0.0	1.0	x
N0.HOG0010009	0.0	1.0	x
N0.HOG0010010	0.00040285494770591045	0.2025370315590372	x
N0.HOG0010012	0.0	1.0	x
N0.HOG0010014	0.0	1.0	x
N0.HOG0010017	0.0	1.0	x
N0.HOG0010018	0.00040285494770591045	0.2025370315590372	x
N0.HOG0010019	0.0	1.0	x
N0.HOG0010020	0.0003173388206430397	0.5220351591294647	x
N0.HOG0010022	0.0	1.0	x
N0.HOG0010024	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010026	0.0005077195659738928	0.16593408404999158	x
N0.HOG0010029	0.0	1.0	x
N0.HOG0010032	-0.000380656236094886	0.362879242754359	x
N0.HOG0010035	0.0	1.0	x
N0.HOG0010036	0.0	1.0	x
N0.HOG0010039	0.0	1.0	x
N0.HOG0010041	0.00015548186454243776	0.6626261393632187	x
N0.HOG0010043	0.0	1.0	x
N0.HOG0010044	-0.0004492669887367461	0.19188841301860515	x
N0.HOG0010045	0.0	1.0	x
N0.HOG0010046	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010048	0.0	1.0	x
N0.HOG0010049	0.0011076336611088515	0.003829196062523943	x
N0.HOG0010050	0.0	1.0	x
N0.HOG0010054	-0.000380656236094886	0.362879242754359	x
N0.HOG0010056	-0.000380656236094886	0.362879242754359	x
N0.HOG0010058	0.0	1.0	x
N0.HOG0010059	0.0001402740173960773	0.7547845251678028	x
N0.HOG0010060	-0.0005318684967919504	0.25995174488009065	x
N0.HOG0010061	0.0	1.0	x
N0.HOG0010062	-0.000380656236094886	0.362879242754359	x
N0.HOG0010064	0.0	1.0	x
N0.HOG0010065	-0.0003024245213941287	0.5347104911065228	x
N0.HOG0010066	-0.000380656236094886	0.362879242754359	x
N0.HOG0010067	0.0	1.0	x
N0.HOG0010068	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0010069	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010070	-1.5923829172439212e-05	0.9733021083975606	x
N0.HOG0010072	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010074	-0.000380656236094886	0.362879242754359	x
N0.HOG0010075	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0010076	0.0	1.0	x
N0.HOG0010077	0.0	1.0	x
N0.HOG0010078	0.0011023663548253447	0.07239893697244147	x
N0.HOG0010079	0.0	1.0	x
N0.HOG0010080	0.0	1.0	x
N0.HOG0010081	0.00025905155018205215	0.5583435792323103	x
N0.HOG0010082	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010084	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0010086	0.0	1.0	x
N0.HOG0010087	0.0	1.0	x
N0.HOG0010092	-0.00012679773153627147	0.6524461124540697	x
N0.HOG0010099	0.0006735859576560004	0.08473005354580675	x
N0.HOG0010108	-0.00038233059134686715	0.33732059073324927	n
N0.HOG0010122	0.0015769579991741394	0.10583121702064471	n
N0.HOG0010132	-0.00013626137375454062	0.7512796910448265	x
N0.HOG0010163	0.0	1.0	x
N0.HOG0010164	0.0	1.0	x
N0.HOG0010173	0.0	1.0	x
N0.HOG0010175	0.0	1.0	x
N0.HOG0010179	0.0	1.0	x
N0.HOG0010180	0.0	1.0	x
N0.HOG0010182	0.0	1.0	x
N0.HOG0010201	0.0	1.0	x
N0.HOG0010205	0.0	1.0	x
N0.HOG0010208	0.0	1.0	x
N0.HOG0010213	0.0	1.0	x
N0.HOG0010214	0.0	1.0	x
N0.HOG0010218	0.0	1.0	x
N0.HOG0010225	0.0	1.0	x
N0.HOG0010226	0.0	1.0	x
N0.HOG0010230	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010237	0.0	1.0	x
N0.HOG0010238	0.0	1.0	x
N0.HOG0010249	0.0	1.0	x
N0.HOG0010251	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0010252	0.0	1.0	x
N0.HOG0010253	0.0	1.0	x
N0.HOG0010254	0.0	1.0	x
N0.HOG0010255	0.0	1.0	x
N0.HOG0010258	0.0	1.0	x
N0.HOG0010260	0.0	1.0	x
N0.HOG0010262	0.0	1.0	x
N0.HOG0010265	0.00040285494770591045	0.2025370315590372	x
N0.HOG0010272	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010274	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0010276	8.074191775259296e-05	0.8575691172197935	x
N0.HOG0010279	0.0	1.0	x
N0.HOG0010281	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010282	0.00031671361413484854	0.1038419676708266	x
N0.HOG0010283	-0.000380656236094886	0.362879242754359	x
N0.HOG0010285	0.0	1.0	x
N0.HOG0010287	0.0	1.0	x
N0.HOG0010289	0.0	1.0	x
N0.HOG0010301	0.0	1.0	x
N0.HOG0010302	0.0	1.0	x
N0.HOG0010303	-0.00018597013162530043	0.590710226731991	x
N0.HOG0010304	0.0	1.0	x
N0.HOG0010306	0.0	1.0	x
N0.HOG0010307	0.0	1.0	x
N0.HOG0010312	0.0	1.0	x
N0.HOG0010313	0.0	1.0	x
N0.HOG0010316	0.0	1.0	x
N0.HOG0010317	0.0	1.0	x
N0.HOG0010323	0.0	1.0	x
N0.HOG0010328	0.0	1.0	x
N0.HOG0010330	-9.46364221826911e-06	0.9607310165411815	x
N0.HOG0010331	0.0	1.0	x
N0.HOG0010334	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0010338	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0010340	0.0	1.0	x
N0.HOG0010343	0.0	1.0	x
N0.HOG0010344	0.0	1.0	x
N0.HOG0010350	0.0	1.0	x
N0.HOG0010351	0.0	1.0	x
N0.HOG0010355	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010362	0.0	1.0	x
N0.HOG0010364	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0010374	0.00041185426098159437	0.2612642387824325	x
N0.HOG0010378	0.0	1.0	x
N0.HOG0010379	-3.7232781159811436e-06	0.9901400688096822	x
N0.HOG0010381	0.0	1.0	x
N0.HOG0010382	0.0	1.0	x
N0.HOG0010383	0.0	1.0	x
N0.HOG0010385	0.0	1.0	x
N0.HOG0010387	-0.00018597013162530043	0.590710226731991	x
N0.HOG0010389	0.0	1.0	x
N0.HOG0010391	0.0	1.0	x
N0.HOG0010393	0.0	1.0	x
N0.HOG0010395	0.00028552085838790816	0.4628054274562934	x
N0.HOG0010397	-0.0005318684967919504	0.25995174488009065	x
N0.HOG0010400	0.0	1.0	x
N0.HOG0010402	0.0	1.0	x
N0.HOG0010405	0.0	1.0	x
N0.HOG0010406	0.0	1.0	x
N0.HOG0010413	0.00016892954895407987	0.7434635443827112	x
N0.HOG0010414	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0010416	0.00039339130548764136	0.27490286061411456	x
N0.HOG0010420	0.0	1.0	x
N0.HOG0010429	0.0	1.0	x
N0.HOG0010435	0.00031671361413484854	0.1038419676708266	x
N0.HOG0010436	0.0	1.0	x
N0.HOG0010439	0.0	1.0	x
N0.HOG0010447	0.0	1.0	x
N0.HOG0010448	0.0	1.0	x
N0.HOG0010450	0.0	1.0	x
N0.HOG0010451	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010454	0.0	1.0	x
N0.HOG0010456	-0.000380656236094886	0.362879242754359	x
N0.HOG0010457	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0010462	-0.00035834151452500217	0.454536948894955	x
N0.HOG0010464	0.0	1.0	x
N0.HOG0010466	0.0006385099853438503	0.2025370315590372	x
N0.HOG0010469	-9.501936774811857e-05	0.7605533485133307	x
N0.HOG0010470	0.0	1.0	x
N0.HOG0010471	0.0	1.0	x
N0.HOG0010472	0.0	1.0	x
N0.HOG0010473	0.0	1.0	x
N0.HOG0010474	0.0	1.0	x
N0.HOG0010475	0.0	1.0	x
N0.HOG0010477	0.00040285494770591045	0.2025370315590372	x
N0.HOG0010478	0.0	1.0	x
N0.HOG0010479	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010481	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0010482	0.0	1.0	x
N0.HOG0010483	0.0	1.0	x
N0.HOG0010484	0.0	1.0	x
N0.HOG0010488	0.0	1.0	x
N0.HOG0010491	0.0	1.0	x
N0.HOG0010492	0.0	1.0	x
N0.HOG0010494	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010497	0.0	1.0	x
N0.HOG0010500	0.0	1.0	x
N0.HOG0010502	0.0	1.0	x
N0.HOG0010504	-0.000380656236094886	0.362879242754359	x
N0.HOG0010509	0.0	1.0	x
N0.HOG0010510	0.0	1.0	x
N0.HOG0010511	0.0	1.0	x
N0.HOG0010512	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010516	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010518	0.0	1.0	x
N0.HOG0010520	5.3749837266310885e-06	0.9935796423673446	n
N0.HOG0010521	0.0002352933851441959	0.46962634981040674	x
N0.HOG0010526	0.0	1.0	x
N0.HOG0010529	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010531	0.0	1.0	x
N0.HOG0010532	0.0	1.0	x
N0.HOG0010533	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010536	0.0	1.0	x
N0.HOG0010537	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010538	0.0	1.0	x
N0.HOG0010540	0.0	1.0	x
N0.HOG0010542	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0010544	0.0	1.0	x
N0.HOG0010548	0.0	1.0	x
N0.HOG0010551	-0.0006033258598760532	0.362879242754359	x
N0.HOG0010553	0.0	1.0	x
N0.HOG0010557	0.0	1.0	x
N0.HOG0010558	0.0	1.0	x
N0.HOG0010561	-0.0005318684967919504	0.25995174488009065	x
N0.HOG0010562	0.0	1.0	x
N0.HOG0010564	0.0	1.0	x
N0.HOG0010565	0.0	1.0	x
N0.HOG0010567	0.0	1.0	x
N0.HOG0010570	0.0	1.0	x
N0.HOG0010571	0.0	1.0	x
N0.HOG0010572	0.0003968840542532495	0.2318172306368076	x
N0.HOG0010573	0.0	1.0	x
N0.HOG0010575	0.0	1.0	x
N0.HOG0010579	0.0	1.0	x
N0.HOG0010585	0.0006455571960233127	0.1707945620772151	x
N0.HOG0010587	0.0	1.0	x
N0.HOG0010589	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010590	0.0	1.0	x
N0.HOG0010593	0.0	1.0	x
N0.HOG0010594	0.0	1.0	x
N0.HOG0010597	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010600	0.00040285494770591045	0.2025370315590372	x
N0.HOG0010602	0.0	1.0	x
N0.HOG0010604	0.0	1.0	x
N0.HOG0010606	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0010607	0.0	1.0	x
N0.HOG0010610	0.0	1.0	x
N0.HOG0010613	0.0007506338089367303	0.19025877555609436	x
N0.HOG0010620	0.0	1.0	x
N0.HOG0010622	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0010623	0.0	1.0	x
N0.HOG0010624	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010625	0.0	1.0	x
N0.HOG0010626	0.0	1.0	x
N0.HOG0010628	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0010635	0.00040285494770591045	0.2025370315590372	x
N0.HOG0010637	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0010639	0.0	1.0	x
N0.HOG0010640	0.0	1.0	x
N0.HOG0010646	0.0	1.0	x
N0.HOG0010649	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010651	0.0	1.0	x
N0.HOG0010654	-0.0003073231815154993	0.46007556377983605	x
N0.HOG0010655	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010658	0.0	1.0	x
N0.HOG0010664	-0.000380656236094886	0.362879242754359	x
N0.HOG0010668	0.0	1.0	x
N0.HOG0010671	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010672	-9.501936774811857e-05	0.7605533485133307	x
N0.HOG0010677	-0.000526101198334356	0.2554449069948398	x
N0.HOG0010678	-0.00032619253531645576	0.38796501793786975	x
N0.HOG0010679	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0010680	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0010681	0.0	1.0	x
N0.HOG0010683	0.0002352933851441959	0.46962634981040674	x
N0.HOG0010686	3.131403484556775e-05	0.9202075478452942	x
N0.HOG0010693	-2.3052935037298732e-07	0.9993192178090677	x
N0.HOG0010694	0.0005520069992790445	0.12592588476676503	x
N0.HOG0010695	-0.00018597013162530043	0.590710226731991	x
N0.HOG0010696	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010700	0.0	1.0	x
N0.HOG0010702	0.0	1.0	x
N0.HOG0010703	-9.66395142745477e-05	0.7637368001763933	x
N0.HOG0010704	0.0002352933851441959	0.46962634981040674	x
N0.HOG0010705	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010707	-0.00031108893810577454	0.3866417616336215	x
N0.HOG0010709	0.00031671361413484854	0.1038419676708266	x
N0.HOG0010710	0.00031671361413484854	0.1038419676708266	x
N0.HOG0010712	0.0	1.0	x
N0.HOG0010713	-0.00018597013162530043	0.590710226731991	x
N0.HOG0010714	-0.00011733408931800229	0.590710226731991	x
N0.HOG0010715	-9.501936774811857e-05	0.7605533485133307	x
N0.HOG0010716	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0010717	-0.000380656236094886	0.362879242754359	x
N0.HOG0010719	0.00012369965992848147	0.7748222329545792	x
N0.HOG0010720	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0010723	-0.00018597013162530043	0.590710226731991	x
N0.HOG0010724	-0.000380656236094886	0.362879242754359	x
N0.HOG0010726	0.0007909200469740025	0.015925699994128566	x
N0.HOG0010727	0.0	1.0	x
N0.HOG0010728	-0.00013647258331909244	0.6995565174176528	x
N0.HOG0010729	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0010730	-0.000380656236094886	0.362879242754359	x
N0.HOG0010732	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0010733	0.0	1.0	x
N0.HOG0010734	0.0002352933851441959	0.46962634981040674	x
N0.HOG0010738	-0.0001919410250779615	0.5930625905148907	x
N0.HOG0010740	0.0	1.0	x
N0.HOG0010741	0.0001993795248168462	0.35879488851275676	x
N0.HOG0010742	0.00031671361413484854	0.1038419676708266	x
N0.HOG0010746	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0010750	0.0	1.0	x
N0.HOG0010753	0.0003520816110371479	0.4212240857574866	x
N0.HOG0010755	0.0	1.0	x
N0.HOG0010757	0.00031671361413484854	0.1038419676708266	x
N0.HOG0010758	0.0	1.0	x
