#FamilyID	pvalue	Significant at 0.05
N0.HOG0005150	0.954	n
N0.HOG0005151	0.864	n
N0.HOG0005152	0.837	n
N0.HOG0005153	0.974	n
N0.HOG0005154	0.821	n
N0.HOG0005155	0.821	n
N0.HOG0005156	0.869	n
N0.HOG0005157	0.797	n
N0.HOG0005158	0.837	n
N0.HOG0005160	0.821	n
N0.HOG0005161	0.914	n
N0.HOG0005162	0.859	n
N0.HOG0005163	0.954	n
N0.HOG0005164	0.821	n
N0.HOG0005165	0.9	n
N0.HOG0005166	0.87	n
N0.HOG0005167	0.898	n
N0.HOG0005168	0.848	n
N0.HOG0005172	0.821	n
N0.HOG0005173	0.726	n
N0.HOG0005174	0.843	n
N0.HOG0005175	0.973	n
N0.HOG0005176	0.834	n
N0.HOG0005178	0.973	n
N0.HOG0005180	0.7	n
N0.HOG0005181	0.837	n
N0.HOG0005182	0.837	n
N0.HOG0005183	0.86	n
N0.HOG0005184	0.837	n
N0.HOG0005185	0.986	n
N0.HOG0005186	0.973	n
N0.HOG0005187	0.715	n
N0.HOG0005188	0.848	n
N0.HOG0005189	0.848	n
N0.HOG0005190	0.968	n
N0.HOG0005191	0.847	n
N0.HOG0005192	0.854	n
N0.HOG0005193	0.837	n
N0.HOG0005194	0.861	n
N0.HOG0005195	0.831	n
N0.HOG0005196	0.826	n
N0.HOG0005197	0.764	n
N0.HOG0005198	0.829	n
N0.HOG0005199	0.82	n
N0.HOG0005200	0.774	n
N0.HOG0005201	0.809	n
N0.HOG0005202	0.821	n
N0.HOG0005203	0.865	n
N0.HOG0005204	0.838	n
N0.HOG0005205	0.887	n
N0.HOG0005206	0.83	n
N0.HOG0005208	0.764	n
N0.HOG0005210	0.96	n
N0.HOG0005211	0.968	n
N0.HOG0005212	0.954	n
N0.HOG0005213	0.848	n
N0.HOG0005214	0.848	n
N0.HOG0005215	0.776	n
N0.HOG0005216	0.836	n
N0.HOG0005217	0.949	n
N0.HOG0005218	0.751	n
N0.HOG0005220	0.785	n
N0.HOG0005222	0.687	n
N0.HOG0005223	0.35	n
N0.HOG0005224	0.726	n
N0.HOG0005225	0.703	n
N0.HOG0005228	0.646	n
N0.HOG0005229	0.892	n
N0.HOG0005230	0.809	n
N0.HOG0005233	0.71	n
N0.HOG0005234	0.951	n
N0.HOG0005235	0.901	n
N0.HOG0005238	0.752	n
N0.HOG0005239	0.812	n
N0.HOG0005240	0.766	n
N0.HOG0005242	0.764	n
N0.HOG0005244	0.707	n
N0.HOG0005245	0.898	n
N0.HOG0005247	0.517	n
N0.HOG0005277	0.893	n
N0.HOG0005295	0.821	n
N0.HOG0005297	0.86	n
N0.HOG0005299	0.866	n
N0.HOG0005300	0.866	n
N0.HOG0005302	0.86	n
N0.HOG0005303	0.966	n
N0.HOG0005304	0.798	n
N0.HOG0005307	0.87	n
N0.HOG0005308	0.866	n
N0.HOG0005310	0.906	n
N0.HOG0005311	0.869	n
N0.HOG0005312	0.837	n
N0.HOG0005313	0.783	n
N0.HOG0005314	0.86	n
N0.HOG0005315	0.812	n
N0.HOG0005316	0.86	n
N0.HOG0005317	0.87	n
N0.HOG0005318	0.86	n
N0.HOG0005319	0.932	n
N0.HOG0005320	0.87	n
N0.HOG0005321	0.86	n
N0.HOG0005322	0.86	n
N0.HOG0005324	0.849	n
N0.HOG0005325	0.86	n
N0.HOG0005326	0.803	n
N0.HOG0005327	0.86	n
N0.HOG0005329	0.86	n
N0.HOG0005330	0.87	n
N0.HOG0005331	0.863	n
N0.HOG0005332	0.86	n
N0.HOG0005333	0.87	n
N0.HOG0005334	0.87	n
N0.HOG0005335	0.87	n
N0.HOG0005336	0.863	n
N0.HOG0005337	0.86	n
N0.HOG0005338	0.86	n
N0.HOG0005339	0.817	n
N0.HOG0005340	0.86	n
N0.HOG0005341	0.86	n
N0.HOG0005343	0.714	n
N0.HOG0005344	0.644	n
N0.HOG0005346	0.87	n
N0.HOG0005347	0.799	n
N0.HOG0005348	0.776	n
N0.HOG0005349	0.86	n
N0.HOG0005350	0.87	n
N0.HOG0005351	0.87	n
N0.HOG0005352	0.776	n
N0.HOG0005353	0.86	n
N0.HOG0005354	0.86	n
N0.HOG0005355	0.86	n
N0.HOG0005356	0.86	n
N0.HOG0005357	0.86	n
N0.HOG0005358	0.87	n
N0.HOG0005359	0.821	n
N0.HOG0005361	0.86	n
N0.HOG0005362	0.86	n
N0.HOG0005363	0.86	n
N0.HOG0005364	0.86	n
N0.HOG0005365	0.86	n
N0.HOG0005367	0.869	n
N0.HOG0005368	0.86	n
N0.HOG0005369	0.86	n
N0.HOG0005370	0.86	n
N0.HOG0005371	0.87	n
N0.HOG0005374	0.863	n
N0.HOG0005375	0.869	n
N0.HOG0005378	0.799	n
N0.HOG0005379	0.86	n
N0.HOG0005381	0.863	n
N0.HOG0005382	0.86	n
N0.HOG0005383	0.863	n
N0.HOG0005384	0.866	n
N0.HOG0005385	0.86	n
N0.HOG0005386	0.86	n
N0.HOG0005387	0.86	n
N0.HOG0005388	0.793	n
N0.HOG0005389	0.866	n
N0.HOG0005390	0.866	n
N0.HOG0005392	0.861	n
N0.HOG0005394	0.86	n
N0.HOG0005396	0.87	n
N0.HOG0005397	0.779	n
N0.HOG0005399	0.861	n
N0.HOG0005400	0.86	n
N0.HOG0005401	0.866	n
N0.HOG0005402	0.834	n
N0.HOG0005403	0.939	n
N0.HOG0005404	0.015	y
N0.HOG0005405	0.86	n
N0.HOG0005406	0.82	n
N0.HOG0005407	0.86	n
N0.HOG0005409	0.86	n
N0.HOG0005410	0.87	n
N0.HOG0005411	0.86	n
N0.HOG0005412	0.86	n
N0.HOG0005413	0.86	n
N0.HOG0005414	0.86	n
N0.HOG0005416	0.869	n
N0.HOG0005417	0.863	n
N0.HOG0005418	0.86	n
N0.HOG0005419	0.86	n
N0.HOG0005420	0.809	n
N0.HOG0005421	0.861	n
N0.HOG0005425	0.87	n
N0.HOG0005428	0.863	n
N0.HOG0005430	0.87	n
N0.HOG0005431	0.87	n
N0.HOG0005432	0.843	n
N0.HOG0005433	0.797	n
N0.HOG0005434	0.86	n
N0.HOG0005435	0.751	n
N0.HOG0005436	0.793	n
N0.HOG0005437	0.87	n
N0.HOG0005438	0.884	n
N0.HOG0005440	0.786	n
N0.HOG0005442	0.685	n
N0.HOG0005443	0.793	n
N0.HOG0005444	0.869	n
N0.HOG0005445	0.86	n
N0.HOG0005446	0.928	n
N0.HOG0005447	0.86	n
N0.HOG0005451	0.87	n
N0.HOG0005452	0.87	n
N0.HOG0005454	0.884	n
N0.HOG0005455	0.87	n
N0.HOG0005456	0.86	n
N0.HOG0005457	0.87	n
N0.HOG0005459	0.86	n
N0.HOG0005460	0.866	n
N0.HOG0005463	0.87	n
N0.HOG0005464	0.866	n
N0.HOG0005465	0.866	n
N0.HOG0005467	0.86	n
N0.HOG0005468	0.86	n
N0.HOG0005469	0.87	n
N0.HOG0005470	0.87	n
N0.HOG0005471	0.87	n
N0.HOG0005472	0.86	n
N0.HOG0005476	0.86	n
N0.HOG0005477	0.87	n
N0.HOG0005478	0.87	n
N0.HOG0005479	0.863	n
N0.HOG0005480	0.863	n
N0.HOG0005481	0.861	n
N0.HOG0005482	0.769	n
N0.HOG0005483	0.87	n
N0.HOG0005484	0.87	n
N0.HOG0005485	0.812	n
N0.HOG0005486	0.86	n
N0.HOG0005489	0.86	n
N0.HOG0005491	0.86	n
N0.HOG0005492	0.86	n
N0.HOG0005493	0.86	n
N0.HOG0005494	0.884	n
N0.HOG0005495	0.861	n
N0.HOG0005496	0.86	n
N0.HOG0005497	0.81	n
N0.HOG0005498	0.86	n
N0.HOG0005499	0.86	n
N0.HOG0005500	0.86	n
N0.HOG0005501	0.86	n
N0.HOG0005502	0.86	n
N0.HOG0005503	0.782	n
N0.HOG0005504	0.86	n
N0.HOG0005505	0.86	n
N0.HOG0005508	0.793	n
N0.HOG0005509	0.905	n
N0.HOG0005510	0.87	n
N0.HOG0005511	0.86	n
N0.HOG0005512	0.86	n
N0.HOG0005513	0.785	n
N0.HOG0005514	0.646	n
N0.HOG0005515	0.831	n
N0.HOG0005516	0.866	n
N0.HOG0005517	0.779	n
N0.HOG0005519	0.86	n
N0.HOG0005521	0.86	n
N0.HOG0005522	0.751	n
N0.HOG0005523	0.81	n
N0.HOG0005524	0.831	n
N0.HOG0005525	0.764	n
N0.HOG0005526	0.98	n
N0.HOG0005527	0.86	n
N0.HOG0005528	0.884	n
N0.HOG0005529	0.87	n
N0.HOG0005530	0.814	n
N0.HOG0005531	0.87	n
N0.HOG0005533	0.723	n
N0.HOG0005534	0.86	n
N0.HOG0005535	0.774	n
N0.HOG0005536	0.86	n
N0.HOG0005537	0.815	n
N0.HOG0005538	0.781	n
N0.HOG0005539	0.86	n
N0.HOG0005540	0.9	n
N0.HOG0005541	0.869	n
N0.HOG0005542	0.774	n
N0.HOG0005543	0.905	n
N0.HOG0005544	0.793	n
N0.HOG0005545	0.86	n
N0.HOG0005546	0.764	n
N0.HOG0005547	0.668	n
N0.HOG0005548	0.86	n
N0.HOG0005549	0.86	n
N0.HOG0005550	0.86	n
N0.HOG0005551	0.87	n
N0.HOG0005552	0.86	n
N0.HOG0005553	0.86	n
N0.HOG0005555	0.866	n
N0.HOG0005556	0.776	n
N0.HOG0005557	0.87	n
N0.HOG0005558	0.86	n
N0.HOG0005559	0.816	n
N0.HOG0005560	0.762	n
N0.HOG0005561	0.863	n
N0.HOG0005562	0.866	n
N0.HOG0005563	0.756	n
N0.HOG0005564	0.764	n
N0.HOG0005565	0.709	n
N0.HOG0005566	0.869	n
N0.HOG0005567	0.86	n
N0.HOG0005568	0.766	n
N0.HOG0005569	0.782	n
N0.HOG0005570	0.861	n
N0.HOG0005571	0.808	n
N0.HOG0005573	0.863	n
N0.HOG0005574	0.912	n
N0.HOG0005575	0.783	n
N0.HOG0005576	0.779	n
N0.HOG0005577	0.779	n
N0.HOG0005578	0.87	n
N0.HOG0005579	0.805	n
N0.HOG0005580	0.86	n
N0.HOG0005581	0.798	n
N0.HOG0005583	0.86	n
N0.HOG0005584	0.767	n
N0.HOG0005585	0.772	n
N0.HOG0005586	0.86	n
N0.HOG0005587	0.783	n
N0.HOG0005588	0.87	n
N0.HOG0005589	0.821	n
N0.HOG0005590	0.795	n
N0.HOG0005591	0.81	n
N0.HOG0005592	0.86	n
N0.HOG0005593	0.86	n
N0.HOG0005594	0.86	n
N0.HOG0005595	0.863	n
N0.HOG0005597	0.821	n
N0.HOG0005599	0.831	n
N0.HOG0005600	0.861	n
N0.HOG0005601	0.87	n
N0.HOG0005602	0.917	n
N0.HOG0005603	0.86	n
N0.HOG0005604	0.86	n
N0.HOG0005605	0.86	n
N0.HOG0005606	0.86	n
N0.HOG0005607	0.86	n
N0.HOG0005608	0.86	n
N0.HOG0005609	0.869	n
N0.HOG0005610	0.7	n
N0.HOG0005612	0.806	n
N0.HOG0005613	0.86	n
N0.HOG0005614	0.869	n
N0.HOG0005615	0.87	n
N0.HOG0005616	0.866	n
N0.HOG0005617	0.815	n
N0.HOG0005618	0.821	n
N0.HOG0005619	0.86	n
N0.HOG0005621	0.86	n
N0.HOG0005622	0.869	n
N0.HOG0005623	0.86	n
N0.HOG0005624	0.905	n
N0.HOG0005625	0.764	n
N0.HOG0005626	0.86	n
N0.HOG0005627	0.86	n
N0.HOG0005629	0.87	n
N0.HOG0005630	0.87	n
N0.HOG0005631	0.863	n
N0.HOG0005632	0.86	n
N0.HOG0005633	0.87	n
N0.HOG0005634	0.86	n
N0.HOG0005635	0.86	n
N0.HOG0005637	0.817	n
N0.HOG0005638	0.945	n
N0.HOG0005639	0.866	n
N0.HOG0005640	0.98	n
N0.HOG0005641	0.86	n
N0.HOG0005645	0.355	n
N0.HOG0005646	0.476	n
N0.HOG0005647	0.694	n
N0.HOG0005648	0.861	n
N0.HOG0005649	0.785	n
N0.HOG0005650	0.86	n
N0.HOG0005651	0.96	n
N0.HOG0005652	0.86	n
N0.HOG0005653	0.86	n
N0.HOG0005654	0.783	n
N0.HOG0005655	0.86	n
N0.HOG0005656	0.764	n
N0.HOG0005657	0.831	n
N0.HOG0005658	0.86	n
N0.HOG0005659	0.86	n
N0.HOG0005660	0.86	n
N0.HOG0005661	0.764	n
N0.HOG0005662	0.87	n
N0.HOG0005663	0.87	n
N0.HOG0005666	0.785	n
N0.HOG0005667	0.86	n
N0.HOG0005668	0.87	n
N0.HOG0005669	0.869	n
N0.HOG0005670	0.567	n
N0.HOG0005671	0.019	y
N0.HOG0005672	0.937	n
N0.HOG0005673	0.86	n
N0.HOG0005674	0.87	n
N0.HOG0005676	0.86	n
N0.HOG0005677	0.87	n
N0.HOG0005678	0.87	n
N0.HOG0005679	0.799	n
N0.HOG0005680	0.863	n
N0.HOG0005681	0.854	n
N0.HOG0005682	0.939	n
N0.HOG0005683	0.803	n
N0.HOG0005684	0.86	n
N0.HOG0005685	0.863	n
N0.HOG0005686	0.781	n
N0.HOG0005687	0.86	n
N0.HOG0005688	0.927	n
N0.HOG0005689	0.869	n
N0.HOG0005690	0.86	n
N0.HOG0005691	0.87	n
N0.HOG0005692	0.86	n
N0.HOG0005694	0.86	n
N0.HOG0005695	0.86	n
N0.HOG0005696	0.831	n
N0.HOG0005697	0.82	n
N0.HOG0005698	0.804	n
N0.HOG0005700	0.821	n
N0.HOG0005701	0.797	n
N0.HOG0005702	0.87	n
N0.HOG0005704	0.809	n
N0.HOG0005705	0.797	n
N0.HOG0005706	0.863	n
N0.HOG0005707	0.86	n
N0.HOG0005708	0.724	n
N0.HOG0005709	0.688	n
N0.HOG0005710	0.86	n
N0.HOG0005711	0.86	n
N0.HOG0005712	0.808	n
N0.HOG0005713	0.87	n
N0.HOG0005714	0.86	n
N0.HOG0005715	0.86	n
N0.HOG0005716	0.884	n
N0.HOG0005717	0.87	n
N0.HOG0005718	0.86	n
N0.HOG0005719	0.86	n
N0.HOG0005720	0.785	n
N0.HOG0005721	0.961	n
N0.HOG0005722	0.86	n
N0.HOG0005723	0.87	n
N0.HOG0005724	0.86	n
N0.HOG0005725	0.87	n
N0.HOG0005726	0.708	n
N0.HOG0005727	0.861	n
N0.HOG0005728	0.86	n
N0.HOG0005729	0.7	n
N0.HOG0005730	0.86	n
N0.HOG0005731	0.86	n
N0.HOG0005732	0.793	n
N0.HOG0005733	0.799	n
N0.HOG0005734	0.87	n
N0.HOG0005735	0.86	n
N0.HOG0005736	0.87	n
N0.HOG0005737	0.86	n
N0.HOG0005738	0.78	n
N0.HOG0005739	0.768	n
N0.HOG0005740	0.86	n
N0.HOG0005741	0.924	n
N0.HOG0005742	0.86	n
N0.HOG0005743	0.87	n
N0.HOG0005744	0.86	n
N0.HOG0005745	0.86	n
N0.HOG0005746	0.866	n
N0.HOG0005747	0.87	n
N0.HOG0005748	0.86	n
N0.HOG0005750	0.86	n
N0.HOG0005752	0.87	n
N0.HOG0005753	0.87	n
N0.HOG0005754	0.863	n
N0.HOG0005755	0.884	n
N0.HOG0005756	0.706	n
N0.HOG0005757	0.68	n
N0.HOG0005758	0.87	n
N0.HOG0005759	0.96	n
N0.HOG0005760	0.86	n
N0.HOG0005761	0.86	n
N0.HOG0005762	0.86	n
N0.HOG0005763	0.87	n
N0.HOG0005764	0.86	n
N0.HOG0005765	0.86	n
N0.HOG0005766	0.911	n
N0.HOG0005767	0.903	n
N0.HOG0005768	0.829	n
N0.HOG0005769	0.622	n
N0.HOG0005770	0.764	n
N0.HOG0005771	0.831	n
N0.HOG0005772	0.82	n
N0.HOG0005773	0.87	n
N0.HOG0005774	0.869	n
N0.HOG0005775	0.86	n
N0.HOG0005776	0.87	n
N0.HOG0005777	0.884	n
N0.HOG0005778	0.87	n
N0.HOG0005779	0.861	n
N0.HOG0005780	0.861	n
N0.HOG0005781	0.931	n
N0.HOG0005782	0.884	n
N0.HOG0005783	0.87	n
N0.HOG0005784	0.86	n
N0.HOG0005785	0.863	n
N0.HOG0005786	0.87	n
N0.HOG0005790	0.87	n
N0.HOG0005792	0.751	n
N0.HOG0005793	0.751	n
N0.HOG0005794	0.86	n
N0.HOG0005795	0.87	n
N0.HOG0005796	0.863	n
N0.HOG0005797	0.826	n
N0.HOG0005798	0.87	n
N0.HOG0005799	0.86	n
N0.HOG0005800	0.983	n
N0.HOG0005801	0.834	n
N0.HOG0005802	0.86	n
N0.HOG0005803	0.86	n
N0.HOG0005804	0.87	n
N0.HOG0005805	0.884	n
N0.HOG0005806	0.907	n
N0.HOG0005807	0.937	n
N0.HOG0005808	0.816	n
N0.HOG0005810	0.87	n
N0.HOG0005811	0.836	n
N0.HOG0005812	0.783	n
N0.HOG0005813	0.86	n
N0.HOG0005814	0.86	n
N0.HOG0005816	0.86	n
N0.HOG0005817	0.86	n
N0.HOG0005818	0.884	n
N0.HOG0005819	0.866	n
N0.HOG0005820	0.884	n
N0.HOG0005821	0.812	n
N0.HOG0005822	0.87	n
N0.HOG0005823	0.87	n
N0.HOG0005824	0.863	n
N0.HOG0005825	0.86	n
N0.HOG0005826	0.86	n
N0.HOG0005827	0.87	n
N0.HOG0005828	0.861	n
N0.HOG0005829	0.86	n
N0.HOG0005830	0.782	n
N0.HOG0005831	0.866	n
N0.HOG0005832	0.87	n
N0.HOG0005833	0.86	n
N0.HOG0005834	0.87	n
N0.HOG0005835	0.863	n
N0.HOG0005836	0.861	n
N0.HOG0005837	0.86	n
N0.HOG0005838	0.863	n
N0.HOG0005839	0.86	n
N0.HOG0005840	0.809	n
N0.HOG0005841	0.87	n
N0.HOG0005842	0.854	n
N0.HOG0005844	0.87	n
N0.HOG0005845	0.884	n
N0.HOG0005846	0.87	n
N0.HOG0005847	0.87	n
N0.HOG0005848	0.87	n
N0.HOG0005849	0.87	n
N0.HOG0005850	0.87	n
N0.HOG0005851	0.819	n
N0.HOG0005852	0.87	n
N0.HOG0005853	0.866	n
N0.HOG0005855	0.785	n
N0.HOG0005856	0.861	n
N0.HOG0005857	0.87	n
N0.HOG0005858	0.86	n
N0.HOG0005859	0.86	n
N0.HOG0005860	0.786	n
N0.HOG0005861	0.87	n
N0.HOG0005862	0.87	n
N0.HOG0005863	0.703	n
N0.HOG0005864	0.86	n
N0.HOG0005865	0.797	n
N0.HOG0005866	0.86	n
N0.HOG0005867	0.863	n
N0.HOG0005869	0.861	n
N0.HOG0005870	0.831	n
N0.HOG0005871	0.863	n
N0.HOG0005872	0.86	n
N0.HOG0005873	0.869	n
N0.HOG0005874	0.869	n
N0.HOG0005875	0.86	n
N0.HOG0005876	0.86	n
N0.HOG0005877	0.86	n
N0.HOG0005878	0.87	n
N0.HOG0005880	0.86	n
N0.HOG0005881	0.86	n
N0.HOG0005882	0.863	n
N0.HOG0005883	0.917	n
N0.HOG0005884	0.863	n
N0.HOG0005885	0.86	n
N0.HOG0005886	0.859	n
N0.HOG0005887	0.87	n
N0.HOG0005888	0.884	n
N0.HOG0005889	0.86	n
N0.HOG0005891	0.86	n
N0.HOG0005892	0.87	n
N0.HOG0005893	0.87	n
N0.HOG0005894	0.87	n
N0.HOG0005895	0.86	n
N0.HOG0005896	0.86	n
N0.HOG0005897	0.821	n
N0.HOG0005898	0.804	n
N0.HOG0005899	0.821	n
N0.HOG0005900	0.86	n
N0.HOG0005901	0.86	n
N0.HOG0005902	0.805	n
N0.HOG0005903	0.86	n
N0.HOG0005905	0.86	n
N0.HOG0005907	0.861	n
N0.HOG0005908	0.87	n
N0.HOG0005910	0.86	n
N0.HOG0005911	0.86	n
N0.HOG0005912	0.884	n
N0.HOG0005913	0.838	n
N0.HOG0005914	0.87	n
N0.HOG0005916	0.87	n
N0.HOG0005917	0.86	n
N0.HOG0005918	0.815	n
N0.HOG0005919	0.87	n
N0.HOG0005920	0.87	n
N0.HOG0005921	0.86	n
N0.HOG0005922	0.95	n
N0.HOG0005923	0.799	n
N0.HOG0005924	0.696	n
N0.HOG0005925	0.783	n
N0.HOG0005926	0.86	n
N0.HOG0005927	0.884	n
N0.HOG0005928	0.87	n
N0.HOG0005929	0.863	n
N0.HOG0005930	0.797	n
N0.HOG0005931	0.84	n
N0.HOG0005932	0.86	n
N0.HOG0005933	0.87	n
N0.HOG0005934	0.87	n
N0.HOG0005935	0.843	n
N0.HOG0005936	0.86	n
N0.HOG0005937	0.917	n
N0.HOG0005939	0.86	n
N0.HOG0005940	0.964	n
N0.HOG0005941	0.86	n
N0.HOG0005942	0.86	n
N0.HOG0005943	0.815	n
N0.HOG0005944	0.87	n
N0.HOG0005945	0.86	n
N0.HOG0005946	0.86	n
N0.HOG0005947	0.769	n
N0.HOG0005948	0.86	n
N0.HOG0005949	0.817	n
N0.HOG0005950	0.86	n
N0.HOG0005951	0.87	n
N0.HOG0005952	0.781	n
N0.HOG0005953	0.863	n
N0.HOG0005954	0.831	n
N0.HOG0005955	0.68	n
N0.HOG0005958	0.86	n
N0.HOG0005959	0.797	n
N0.HOG0005960	0.86	n
N0.HOG0005961	0.861	n
N0.HOG0005962	0.86	n
N0.HOG0005963	0.86	n
N0.HOG0005964	0.87	n
N0.HOG0005965	0.96	n
N0.HOG0005966	0.87	n
N0.HOG0005967	0.86	n
N0.HOG0005968	0.863	n
N0.HOG0005969	0.785	n
N0.HOG0005970	0.779	n
N0.HOG0005971	0.775	n
N0.HOG0005972	0.87	n
N0.HOG0005973	0.86	n
N0.HOG0005974	0.86	n
N0.HOG0005977	0.86	n
N0.HOG0005978	0.86	n
N0.HOG0005979	0.869	n
N0.HOG0005980	0.801	n
N0.HOG0005981	0.86	n
N0.HOG0005982	0.86	n
N0.HOG0005983	0.86	n
N0.HOG0005984	0.95	n
N0.HOG0005985	0.86	n
N0.HOG0005986	0.86	n
N0.HOG0005988	0.86	n
N0.HOG0005989	0.861	n
N0.HOG0005990	0.86	n
N0.HOG0005991	0.86	n
N0.HOG0005992	0.708	n
N0.HOG0005993	0.884	n
N0.HOG0005994	0.782	n
N0.HOG0005995	0.789	n
N0.HOG0005996	0.793	n
N0.HOG0005997	0.86	n
N0.HOG0005998	0.86	n
N0.HOG0005999	0.935	n
N0.HOG0006000	0.86	n
N0.HOG0006001	0.869	n
N0.HOG0006002	0.831	n
N0.HOG0006003	0.86	n
N0.HOG0006004	0.86	n
N0.HOG0006005	0.86	n
N0.HOG0006006	0.869	n
N0.HOG0006007	0.86	n
N0.HOG0006008	0.786	n
N0.HOG0006011	0.87	n
N0.HOG0006012	0.86	n
N0.HOG0006014	0.869	n
N0.HOG0006015	0.772	n
N0.HOG0006017	0.87	n
N0.HOG0006018	0.869	n
N0.HOG0006019	0.869	n
N0.HOG0006020	0.884	n
N0.HOG0006021	0.781	n
N0.HOG0006022	0.86	n
N0.HOG0006023	0.772	n
N0.HOG0006024	0.651	n
N0.HOG0006026	0.87	n
N0.HOG0006027	0.863	n
N0.HOG0006028	0.831	n
N0.HOG0006029	0.965	n
N0.HOG0006030	0.789	n
N0.HOG0006031	0.507	n
N0.HOG0006033	0.87	n
N0.HOG0006034	0.87	n
N0.HOG0006036	0.649	n
N0.HOG0006037	0.95	n
N0.HOG0006038	0.86	n
N0.HOG0006039	0.87	n
N0.HOG0006040	0.86	n
N0.HOG0006041	0.86	n
N0.HOG0006042	0.86	n
N0.HOG0006043	0.756	n
N0.HOG0006044	0.762	n
N0.HOG0006046	0.938	n
N0.HOG0006047	0.87	n
N0.HOG0006048	0.87	n
N0.HOG0006049	0.86	n
N0.HOG0006050	0.823	n
N0.HOG0006051	0.869	n
N0.HOG0006052	0.869	n
N0.HOG0006053	0.863	n
N0.HOG0006054	0.869	n
N0.HOG0006055	0.87	n
N0.HOG0006057	0.86	n
N0.HOG0006060	0.86	n
N0.HOG0006061	0.866	n
N0.HOG0006062	0.86	n
N0.HOG0006063	0.86	n
N0.HOG0006064	0.812	n
N0.HOG0006065	0.809	n
N0.HOG0006066	0.884	n
N0.HOG0006067	0.73	n
N0.HOG0006069	0.86	n
N0.HOG0006070	0.86	n
N0.HOG0006073	0.87	n
N0.HOG0006074	0.86	n
N0.HOG0006075	0.87	n
N0.HOG0006076	0.275	n
N0.HOG0006077	0.622	n
N0.HOG0006080	0.87	n
N0.HOG0006081	0.86	n
N0.HOG0006082	0.86	n
N0.HOG0006083	0.86	n
N0.HOG0006084	0.86	n
N0.HOG0006085	0.86	n
N0.HOG0006086	0.86	n
N0.HOG0006087	0.792	n
N0.HOG0006088	0.87	n
N0.HOG0006089	0.87	n
N0.HOG0006091	0.86	n
N0.HOG0006092	0.806	n
N0.HOG0006093	0.764	n
N0.HOG0006094	0.918	n
N0.HOG0006095	0.863	n
N0.HOG0006096	0.927	n
N0.HOG0006097	0.86	n
N0.HOG0006099	0.86	n
N0.HOG0006100	0.86	n
N0.HOG0006101	0.861	n
N0.HOG0006102	0.863	n
N0.HOG0006103	0.87	n
N0.HOG0006104	0.861	n
N0.HOG0006105	0.804	n
N0.HOG0006106	0.86	n
N0.HOG0006107	0.807	n
N0.HOG0006108	0.87	n
N0.HOG0006109	0.86	n
N0.HOG0006110	0.786	n
N0.HOG0006112	0.813	n
N0.HOG0006113	0.861	n
N0.HOG0006114	0.805	n
N0.HOG0006115	0.869	n
N0.HOG0006116	0.866	n
N0.HOG0006117	0.981	n
N0.HOG0006119	0.884	n
N0.HOG0006120	0.793	n
N0.HOG0006121	0.861	n
N0.HOG0006123	0.87	n
N0.HOG0006124	0.86	n
N0.HOG0006125	0.866	n
N0.HOG0006126	0.87	n
N0.HOG0006127	0.86	n
N0.HOG0006128	0.86	n
N0.HOG0006129	0.87	n
N0.HOG0006131	0.86	n
N0.HOG0006132	0.87	n
N0.HOG0006133	0.87	n
N0.HOG0006134	0.87	n
N0.HOG0006135	0.784	n
N0.HOG0006136	0.798	n
N0.HOG0006137	0.825	n
N0.HOG0006138	0.86	n
N0.HOG0006140	0.884	n
N0.HOG0006141	0.863	n
N0.HOG0006142	0.86	n
N0.HOG0006143	0.869	n
N0.HOG0006144	0.866	n
N0.HOG0006145	0.784	n
N0.HOG0006146	0.966	n
N0.HOG0006147	0.863	n
N0.HOG0006148	0.808	n
N0.HOG0006149	0.811	n
N0.HOG0006150	0.87	n
N0.HOG0006151	0.884	n
N0.HOG0006152	0.905	n
N0.HOG0006153	0.776	n
N0.HOG0006154	0.86	n
N0.HOG0006155	0.86	n
N0.HOG0006156	0.807	n
N0.HOG0006157	0.87	n
N0.HOG0006158	0.86	n
N0.HOG0006159	0.779	n
N0.HOG0006161	0.783	n
N0.HOG0006162	0.783	n
N0.HOG0006163	0.86	n
N0.HOG0006164	0.821	n
N0.HOG0006168	0.782	n
N0.HOG0006169	0.918	n
N0.HOG0006170	0.86	n
N0.HOG0006172	0.86	n
N0.HOG0006173	0.87	n
N0.HOG0006174	0.861	n
N0.HOG0006175	0.78	n
N0.HOG0006176	0.86	n
N0.HOG0006177	0.783	n
N0.HOG0006178	0.783	n
N0.HOG0006179	0.783	n
N0.HOG0006180	0.863	n
N0.HOG0006181	0.86	n
N0.HOG0006182	0.861	n
N0.HOG0006183	0.932	n
N0.HOG0006184	0.863	n
N0.HOG0006185	0.816	n
N0.HOG0006186	0.863	n
N0.HOG0006187	0.86	n
N0.HOG0006188	0.86	n
N0.HOG0006189	0.87	n
N0.HOG0006190	0.87	n
N0.HOG0006191	0.831	n
N0.HOG0006192	0.869	n
N0.HOG0006193	0.8	n
N0.HOG0006194	0.86	n
N0.HOG0006195	0.843	n
N0.HOG0006197	0.927	n
N0.HOG0006198	0.839	n
N0.HOG0006199	0.863	n
N0.HOG0006200	0.701	n
N0.HOG0006201	0.804	n
N0.HOG0006202	0.884	n
N0.HOG0006203	0.863	n
N0.HOG0006204	0.87	n
N0.HOG0006205	0.863	n
N0.HOG0006206	0.86	n
N0.HOG0006207	0.86	n
