OG	slope	p-value	sig_after_multiple_testing
N0.HOG0000901	-0.00878467137909226	0.1463427669844507	x
N0.HOG0000902	-0.00352940593681167	0.8280807472096007	n
N0.HOG0000903	0.005303142275852225	0.7569821710396629	n
N0.HOG0000904	0.03619183974328186	0.03631519866176327	n
N0.HOG0000905	-0.005379767681525363	0.7187483576605838	x
N0.HOG0000915	0.013956261330525747	0.37587542680705843	n
N0.HOG0000916	0.023457752157772776	0.2580396043740182	n
N0.HOG0000917	0.015075734712049219	0.041807659294184965	x
N0.HOG0000921	0.013036279329660018	0.524344724189681	n
N0.HOG0000922	0.007789327629975459	0.4306646325075879	x
N0.HOG0000923	-0.001327318846601695	0.7430410449691186	x
N0.HOG0000924	0.0	1.0	x
N0.HOG0000925	-0.007838621406697345	0.5079001277407302	x
N0.HOG0000926	-0.001960028889765825	0.9366409547881743	n
N0.HOG0000927	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0000928	0.0	1.0	x
N0.HOG0000929	0.0	1.0	x
N0.HOG0000930	0.0	1.0	x
N0.HOG0000931	-0.006238071881900917	0.8703531492317367	n
N0.HOG0000932	0.007122792411582447	0.5216150215605415	x
N0.HOG0000933	0.014928213445785616	0.29658202462528666	n
N0.HOG0000934	0.0074320337166005135	0.5999428456256137	x
N0.HOG0000935	-0.017136279239257975	0.04230260950530168	x
N0.HOG0000936	0.004033459413868676	0.5508880687933466	x
N0.HOG0000938	0.011782100926650208	0.23537383814787105	x
N0.HOG0000939	0.0056255292158614535	0.6386647774690184	x
N0.HOG0000940	0.006172985181961934	0.7247893443257489	n
N0.HOG0000941	0.02799216846219493	0.18505947047335525	n
N0.HOG0000942	-0.003314581483181513	0.8074690509745951	x
N0.HOG0000943	-0.01176992142531385	0.478077546426662	x
N0.HOG0000944	-0.007075719073148715	0.619845375418365	x
N0.HOG0000945	-0.006461337742075236	0.49090429309075445	x
N0.HOG0000946	-0.004474439761438539	0.6880637621372537	x
N0.HOG0000947	0.01460727978108471	0.2547177264480079	x
N0.HOG0000950	-0.010097705991398484	0.6055258425864194	n
N0.HOG0000960	0.013808118307124796	0.27494286088695985	n
N0.HOG0000961	0.0047605491691807365	0.6571849348821468	x
N0.HOG0000963	0.008090040237858871	0.6048749280364754	x
N0.HOG0000964	0.01056363040267802	0.10537448730153388	x
N0.HOG0000966	0.003316455710603547	0.8041345935593034	x
N0.HOG0000968	0.008124632611945232	0.43912989760755416	x
N0.HOG0000969	0.0	1.0	x
N0.HOG0000970	0.003030999681163692	0.7906450404480108	x
N0.HOG0000971	0.005363426550409931	0.5302961891665906	x
N0.HOG0000972	0.0	1.0	x
N0.HOG0000973	0.02188914256824568	0.016927537220759344	x
N0.HOG0000974	0.007843598854849733	0.4714711218269203	x
N0.HOG0000975	-0.0007118705194333327	0.9348997587560302	x
N0.HOG0000977	0.010047724096136511	0.4178775143608092	x
N0.HOG0000978	0.024151215092069103	0.20357446668524662	n
N0.HOG0000979	0.006676082550029903	0.5118334134446997	x
N0.HOG0000980	-0.0008317852760230259	0.9404258465678812	x
N0.HOG0000981	-0.007666372386965088	0.5507167574664222	x
N0.HOG0000983	0.004309315483164302	0.6554586211996108	x
N0.HOG0000984	0.014283311317830122	0.40506665976484735	x
N0.HOG0000985	-0.005230083508621737	0.7971785864517779	n
N0.HOG0000990	0.0	1.0	x
N0.HOG0000991	0.0061670453722502145	0.6706165188348425	n
N0.HOG0001001	0.00044670986155254696	0.923274044223817	x
N0.HOG0001002	0.003964020887211042	0.7268869806725924	x
N0.HOG0001007	0.0	1.0	x
N0.HOG0001008	-0.0012805392723915985	0.9290240239575549	x
N0.HOG0001010	0.0	1.0	n
N0.HOG0001011	0.0	1.0	x
N0.HOG0001013	0.005964733905097291	0.45255878312590614	x
N0.HOG0001015	0.00044670986155254696	0.923274044223817	x
N0.HOG0001016	0.019774788098258396	0.014381677688157074	x
N0.HOG0001017	0.01056363040267802	0.10537448730153388	x
N0.HOG0001018	0.0049487598926037085	0.4714711218269203	x
N0.HOG0001019	-0.0019332192714412108	0.7323642036362294	x
N0.HOG0001021	-0.0023929097063961646	0.7785870028782184	x
N0.HOG0001022	0.006820853602145029	0.5322007873747634	x
N0.HOG0001024	0.004000004327094797	0.687962304230771	x
N0.HOG0001025	0.0	1.0	x
N0.HOG0001026	-0.002167047130394819	0.8828447128762592	x
N0.HOG0001028	0.007956798122648006	0.6385493559352782	n
N0.HOG0001029	-0.007678550158019237	0.64753406110169	x
N0.HOG0001030	-0.012881955717582145	0.3768937624722095	n
N0.HOG0001031	0.023934231050019367	0.0038346281597663847	x
N0.HOG0001033	0.01748539210621098	0.39020035970753086	n
N0.HOG0001034	0.008127040451220313	0.7862135823152852	n
N0.HOG0001035	0.0032165029771632574	0.6094688351268962	x
N0.HOG0001036	0.02113416684290841	0.1647252344963976	n
N0.HOG0001037	0.013360032878901135	0.653188594488886	n
N0.HOG0001038	0.0010747256463356698	0.8335025045736583	x
N0.HOG0001039	0.017398784326317106	0.04075464970455295	x
N0.HOG0001040	0.0025156935059992276	0.909943228794803	n
N0.HOG0001043	-0.0011797220091382882	0.871699308447853	x
N0.HOG0001048	0.0	1.0	x
N0.HOG0001049	0.0021494512926713396	0.8335025045736583	x
N0.HOG0001051	0.011010340264230565	0.16608720516152028	x
N0.HOG0001052	-0.008794161879561332	0.4531661599236687	x
N0.HOG0001054	-0.005598632325967401	0.7284727157639199	n
N0.HOG0001055	0.004914068398917824	0.25569269318570076	x
N0.HOG0001056	0.007843598854849733	0.4714711218269203	x
N0.HOG0001057	0.009204033028801663	0.3486898642497792	x
N0.HOG0001058	0.008212628043750251	0.3596049323359529	x
N0.HOG0001059	0.0090847951110186	0.3578348870392265	x
N0.HOG0001060	-0.011262842813355099	0.46340710379964933	x
N0.HOG0001061	0.0	1.0	x
N0.HOG0001062	-0.004210069728323509	0.7004455230289541	x
N0.HOG0001063	0.00044670986155254696	0.923274044223817	x
N0.HOG0001064	0.019764241564482275	0.05189293197179972	x
N0.HOG0001065	0.030040910674604016	0.2021226017873911	n
N0.HOG0001066	-0.008563827138024628	0.6196910157802458	n
N0.HOG0001069	0.031335183215489296	0.18774136708969974	n
N0.HOG0001070	0.0	1.0	x
N0.HOG0001071	0.00829030871640228	0.4812137255181401	x
N0.HOG0001072	0.0009779920925298644	0.9496610562177705	n
N0.HOG0001073	-0.005911649605847269	0.7156155258639307	x
N0.HOG0001075	-0.013941010005770183	0.12764050507805297	x
N0.HOG0001076	0.006676082550029903	0.5118334134446997	x
N0.HOG0001077	0.015749458674647297	0.42264842176775885	n
N0.HOG0001079	-0.0027346652040521648	0.664246557445634	x
N0.HOG0001080	0.0010747256463356698	0.8335025045736583	x
N0.HOG0001081	0.0	1.0	x
N0.HOG0001082	-0.004161864628257545	0.5774699791418504	x
N0.HOG0001083	0.011762204889688009	0.27362128871407604	x
N0.HOG0001084	0.02112726080535604	0.10537448730153388	x
N0.HOG0001085	-0.015015735652105858	0.1265403020193908	x
N0.HOG0001086	-0.010883714952171174	0.19736020008336916	x
N0.HOG0001087	-0.0004391144725096802	0.9644814884567277	x
N0.HOG0001088	0.007534892219597285	0.6626100880381862	n
N0.HOG0001089	-0.006156660856983839	0.44797888007398823	x
N0.HOG0001091	-0.006440324118385602	0.6572300159277189	n
N0.HOG0001093	-0.009564786964441708	0.4628746467437266	x
N0.HOG0001094	0.02196602831098352	0.22028996224423142	n
N0.HOG0001095	-0.008666252670026126	0.48392916208070325	x
N0.HOG0001097	0.011844456902285035	0.463129404055731	n
N0.HOG0001098	0.021782614912238762	0.20459460842263325	n
N0.HOG0001099	0.012175145346983355	0.3577995624682353	n
N0.HOG0001100	-0.021707745993873612	0.22271022078931357	n
N0.HOG0001101	0.0018169256035586489	0.9146112286856726	x
N0.HOG0001102	0.014911823808562706	0.3611047506394277	x
N0.HOG0001103	-0.0019684698964979844	0.900244032407295	x
N0.HOG0001108	0.009290962080768234	0.5949995571852775	n
N0.HOG0001109	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0001112	-0.011220092395947309	0.5834653425393644	n
N0.HOG0001113	0.011662383873185756	0.1256221294197622	x
N0.HOG0001114	0.008951707608805167	0.6019448074884713	n
N0.HOG0001116	0.005004011413994103	0.4827991042673938	x
N0.HOG0001117	0.012957593462137125	0.11882398685810064	x
N0.HOG0001119	0.00523266877043807	0.6389327786428001	x
N0.HOG0001120	0.007122792411582447	0.5216150215605415	x
N0.HOG0001121	0.0	1.0	x
N0.HOG0001127	0.032158736492788415	0.05805843023775173	n
N0.HOG0001130	0.015201409759152398	0.050037820734750195	x
N0.HOG0001131	-0.0035614597967330566	0.742493453878714	x
N0.HOG0001132	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0001133	-0.01636344348054559	0.07540751779279697	x
N0.HOG0001134	0.015566950660405369	0.4818527242319063	n
N0.HOG0001135	-0.006074035227390374	0.27338011160128073	x
N0.HOG0001136	0.016528364307775312	0.08571772097264374	x
N0.HOG0001138	0.006905763563026851	0.5638246563284708	x
N0.HOG0001140	-0.007507867826052929	0.1265403020193908	x
N0.HOG0001141	-0.00706115796450038	0.29104543237797986	x
N0.HOG0001142	0.00026375959194687614	0.9775668037259078	x
N0.HOG0001145	0.05633761425812207	0.010318951067010768	n
N0.HOG0001146	0.018281972986045555	0.080963528486858	x
N0.HOG0001148	-0.0003907350912446115	0.939632340699297	x
N0.HOG0001149	0.018966714132126798	0.12404825173648193	x
N0.HOG0001150	0.008854386787688368	0.49470406482071017	x
N0.HOG0001152	0.010881101278800988	0.52557959866408	x
N0.HOG0001153	0.0	1.0	x
N0.HOG0001154	0.011490664629488312	0.4714711218269204	x
N0.HOG0001155	0.0	1.0	x
N0.HOG0001156	0.01980947959194428	0.04252559354022867	x
N0.HOG0001157	0.0	1.0	x
N0.HOG0001158	0.011469504981546632	0.28015818214140586	x
N0.HOG0001159	-0.0008599154466588783	0.8687311224749246	x
N0.HOG0001161	-0.00604129888627596	0.7061624491520125	x
N0.HOG0001162	-0.006984155166336287	0.3355838158524218	x
N0.HOG0001163	0.01056363040267802	0.10537448730153388	x
N0.HOG0001164	0.007122792411582447	0.5216150215605415	x
N0.HOG0001165	0.018748267551988697	0.03301367461856373	x
N0.HOG0001166	0.004297089296662556	0.5678122358053774	x
N0.HOG0001167	0.010371640980874538	0.6779011932731749	n
N0.HOG0001168	0.00044670986155254696	0.923274044223817	x
N0.HOG0001169	0.00033573102879680644	0.9776695764391413	x
N0.HOG0001170	-0.013392811002466814	0.5682730083715419	n
N0.HOG0001171	-0.007507867826052929	0.1265403020193908	x
N0.HOG0001172	-0.007507867826052929	0.1265403020193908	x
N0.HOG0001173	0.006423987384345262	0.5442943981250021	x
N0.HOG0001174	-0.0034949661350860348	0.6838678389355386	x
N0.HOG0001175	0.025235159009569352	0.12560397765969508	x
N0.HOG0001178	0.00668920385026354	0.5606996039692616	x
N0.HOG0001179	0.012390220674471129	0.26030922337508905	x
N0.HOG0001180	0.005773749989637351	0.5461931654354527	x
N0.HOG0001181	0.0033735860808593384	0.7636156988209228	x
N0.HOG0001182	-0.0012142324017373586	0.9170224965940801	x
N0.HOG0001183	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0001185	0.0059588731598297	0.5076832922260044	x
N0.HOG0001189	-0.01845364947148616	0.20936107574031187	x
N0.HOG0001190	0.0036316295899350344	0.8075745097767507	x
N0.HOG0001191	-0.00973382654385388	0.686088802354979	n
N0.HOG0001192	-0.004153440761481342	0.7593565941367264	x
N0.HOG0001194	0.008234883476603165	0.5965769750009814	n
N0.HOG0001202	0.024816240897780638	0.08129623063442275	x
N0.HOG0001206	0.06022927930977951	0.02718351320753547	n
N0.HOG0001207	0.0019951924981868045	0.83144637638273	x
N0.HOG0001208	-0.01816666273068748	0.1386519144092378	x
N0.HOG0001209	0.004957867677673439	0.6890566669526174	x
N0.HOG0001211	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0001212	0.01056363040267802	0.10537448730153388	x
N0.HOG0001213	0.008441961504435701	0.7612451362192116	n
N0.HOG0001217	0.004813727155173338	0.6854969649368077	x
N0.HOG0001218	-0.0002858531806111857	0.992805008204974	n
N0.HOG0001219	0.003993592432753762	0.4734426593007103	x
N0.HOG0001220	0.01595333479455647	0.22910471460807613	x
N0.HOG0001222	0.00012662531205939168	0.990409834828454	x
N0.HOG0001223	-0.0069509290720610505	0.5057061790179163	n
N0.HOG0001224	0.007859968547263552	0.4972404929603038	x
N0.HOG0001225	-0.01562567169201851	0.376316204581164	n
N0.HOG0001227	-0.0016314572904650192	0.7453616167485817	x
N0.HOG0001228	0.0	1.0	x
N0.HOG0001229	0.00108089736016507	0.9332309833577681	x
N0.HOG0001230	0.017611226289268048	0.20588849024702519	x
N0.HOG0001231	0.025162078178503692	0.06699102693083521	x
N0.HOG0001232	0.010416441533722414	0.4063565601338661	x
N0.HOG0001233	0.01713275644973451	0.33461468026041385	x
N0.HOG0001234	0.02765177331652934	0.11694415140809986	n
N0.HOG0001235	5.153040200877181e-05	0.9961758227850482	x
N0.HOG0001236	0.00595424837427245	0.745799008651853	n
N0.HOG0001237	0.006676082550029903	0.5118334134446997	x
N0.HOG0001238	0.004914068398917824	0.25569269318570076	x
N0.HOG0001239	-0.009419531915687427	0.6356258107898507	n
N0.HOG0001240	-0.0023914980631640054	0.8627079033301576	x
N0.HOG0001241	0.020720999014873398	0.23139484804538327	n
N0.HOG0001242	0.02204862107870947	0.08241796100625509	x
N0.HOG0001243	0.0012841548143497053	0.8129655780995776	x
N0.HOG0001246	-0.005138703337927375	0.14634276698445062	x
N0.HOG0001247	0.0269955305234979	0.1968153422432954	n
N0.HOG0001248	0.005201921422177846	0.6787712688708845	x
N0.HOG0001249	0.011401075355475177	0.10795889006243917	x
N0.HOG0001250	0.005515950976582476	0.616705509955932	x
N0.HOG0001251	0.0017735998218965428	0.8867704767059953	x
N0.HOG0001252	-0.008171052931909659	0.4734288962237072	x
N0.HOG0001253	-0.02952768969663772	0.14813543420710312	n
N0.HOG0001254	-0.004965623933075429	0.699201287867727	x
N0.HOG0001255	0.008184637149310673	0.2879543080596552	x
N0.HOG0001256	0.01056363040267802	0.10537448730153388	x
N0.HOG0001257	-0.00920835798957102	0.5144882592525959	x
N0.HOG0001258	-0.019651046861841125	0.040304101121363956	x
N0.HOG0001259	-0.0033047701600221386	0.7585393020416358	x
N0.HOG0001260	0.030820557687572973	0.11435449521584823	n
N0.HOG0001261	-0.021351660590287105	0.22036386599574498	x
N0.HOG0001268	-0.007970732688892545	0.7285148771980736	n
N0.HOG0001270	-0.016889447053348095	0.22213962841935583	n
N0.HOG0001272	0.01204958153602617	0.3379186025387797	n
N0.HOG0001274	0.0049487598926037085	0.4714711218269203	n
N0.HOG0001275	0.002532990569725943	0.9020206299154879	n
N0.HOG0001280	0.044242319289079846	0.11429032562613602	n
N0.HOG0001283	3.7997711470560596e-05	0.998509366970352	n
N0.HOG0001285	0.007016772609841724	0.1330166855992225	x
N0.HOG0001293	0.0	1.0	x
N0.HOG0001294	-0.010496785851555415	0.48730885616680075	n
N0.HOG0001295	0.018086796637405072	0.4618648708512304	n
N0.HOG0001296	0.013745914800955448	0.22606501528175962	x
N0.HOG0001299	0.014460825808778588	0.3893168967217754	n
N0.HOG0001301	0.006206320373641121	0.5251782286395854	x
N0.HOG0001302	0.00040954144401443863	0.9777027912004363	x
N0.HOG0001303	0.007692056562523485	0.4755863184401097	x
N0.HOG0001304	0.005999730269720031	0.7175185754459801	x
N0.HOG0001306	-0.013669485392259248	0.3542915118470227	x
N0.HOG0001307	0.0	1.0	x
N0.HOG0001308	-0.012744458100646143	0.04711766867103366	x
N0.HOG0001309	0.0010747256463356698	0.8335025045736583	x
N0.HOG0001310	0.002309842657703193	0.9198810694198218	n
N0.HOG0001311	0.01017852918113214	0.5906617979034126	n
N0.HOG0001313	0.0028834802430644274	0.8160554405701803	x
N0.HOG0001314	0.006854325461670567	0.661703434428786	x
N0.HOG0001315	-0.027358859434587983	0.05303116866194363	x
N0.HOG0001316	-0.015685925049156682	0.2742258548237607	x
N0.HOG0001317	-0.002812822206312447	0.7834705591848383	x
N0.HOG0001318	0.011579604415171602	0.12160260683912522	x
N0.HOG0001319	0.011454080232306147	0.1885896755436535	x
N0.HOG0001321	-0.0008374449527971587	0.7430410449691186	x
N0.HOG0001322	0.019224348400206797	0.06463035693468243	x
N0.HOG0001324	0.012268145633346782	0.4376793792638445	n
N0.HOG0001325	0.023973146007630296	0.13841650655778287	x
N0.HOG0001326	0.0059476726428285935	0.3909462857593968	x
N0.HOG0001327	-0.002395059891682907	0.8519958117823353	x
N0.HOG0001328	0.04136793153901221	0.1324788654198079	n
N0.HOG0001329	0.005526721425293937	0.6491814693208684	x
N0.HOG0001333	0.0	1.0	x
N0.HOG0001334	0.0	1.0	x
N0.HOG0001335	0.0	1.0	x
N0.HOG0001336	0.020426458694199554	0.02701790524855895	x
N0.HOG0001337	0.007344544173798049	0.5873810894707406	x
N0.HOG0001338	-0.00783977038306282	0.2013454644853695	x
N0.HOG0001339	-0.006221023376217051	0.6277299032571919	x
N0.HOG0001340	0.0027376782433685245	0.7646163075221478	x
N0.HOG0001341	0.0007325506837563984	0.9438555671120124	x
N0.HOG0001342	0.013359734543737274	0.19505327865039562	x
N0.HOG0001344	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0001345	-0.0021470895655825548	0.7753563279923567	x
N0.HOG0001346	0.009172919120840423	0.41162033665895836	x
N0.HOG0001347	0.009094696025068615	0.46588808687320693	x
N0.HOG0001349	0.0037902905332502057	0.8161139436364724	x
N0.HOG0001350	0.0	1.0	x
N0.HOG0001351	-0.010455999420278554	0.5919096502737569	n
N0.HOG0001352	-0.016295886826667872	0.28881876681264174	x
N0.HOG0001353	0.03634654522332282	0.06838343742011622	n
N0.HOG0001354	0.014258672376701049	0.08001185298023723	x
N0.HOG0001355	0.008184637149310673	0.2879543080596552	x
N0.HOG0001356	0.0021106019219202994	0.8429775821407132	x
N0.HOG0001363	-0.011395935070491303	0.4050210047572482	x
N0.HOG0001372	0.0	1.0	x
N0.HOG0001373	0.0	1.0	x
N0.HOG0001374	0.0	1.0	x
N0.HOG0001375	0.006602309565431027	0.4938053169434192	x
N0.HOG0001376	0.005370382501544024	0.764251434195316	x
N0.HOG0001378	0.03247711273024071	0.18039917169825168	n
N0.HOG0001379	0.06057424158453982	0.01035634408606538	n
N0.HOG0001381	0.0	1.0	x
N0.HOG0001382	0.0	1.0	x
N0.HOG0001383	0.02500651199841614	0.044288089693165944	x
N0.HOG0001384	0.011683244942610107	0.19688558986810373	x
N0.HOG0001385	0.0	1.0	x
N0.HOG0001386	0.012274667392866612	0.31454062860401405	x
N0.HOG0001387	0.0008374449527971587	0.7430410449691186	x
N0.HOG0001388	0.021446463291805808	0.13723057933830138	n
N0.HOG0001391	0.004011055064649422	0.7287463024785775	x
N0.HOG0001392	0.0049487598926037085	0.4714711218269203	x
N0.HOG0001393	0.0	1.0	x
N0.HOG0001394	0.004532153358713383	0.7251137166617534	x
N0.HOG0001395	0.017934554962614438	0.16915652966185646	x
N0.HOG0001396	0.02778240457855259	0.11869943702165166	n
N0.HOG0001397	-0.001610429374271928	0.8561356456584532	x
N0.HOG0001398	-0.0230409358640556	0.2698889553908966	n
N0.HOG0001399	-0.010099605816758282	0.23495743241954345	x
N0.HOG0001401	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0001402	0.01056363040267802	0.10537448730153388	x
N0.HOG0001403	-0.0013269240004927377	0.9463456730690731	n
N0.HOG0001404	-0.0012128576736026126	0.9389898673010866	x
N0.HOG0001405	0.01056363040267802	0.10537448730153388	x
N0.HOG0001407	0.0	1.0	x
N0.HOG0001408	0.0005017969119594399	0.9708865503110715	x
N0.HOG0001409	0.004915957639844552	0.6888467512749192	x
N0.HOG0001410	0.010341794550151641	0.1271887030900818	x
N0.HOG0001411	-0.02199872260416697	0.1458445499830464	n
N0.HOG0001413	0.006904352480147356	0.5729348165539352	x
N0.HOG0001414	0.0	1.0	x
N0.HOG0001415	-0.009124138127241332	0.3735871046970365	x
N0.HOG0001416	0.011758617889079415	0.33475207966560094	x
N0.HOG0001417	0.0012651670735094624	0.8947356054787301	x
N0.HOG0001418	0.010742024438856333	0.4315046293161817	x
N0.HOG0001419	0.004599465885296079	0.7769851075389432	n
N0.HOG0001420	-0.0013284539766838066	0.944356074729047	n
N0.HOG0001421	0.026051505161150464	0.061684515261137794	x
N0.HOG0001423	0.006810725397460398	0.5678122358053774	x
N0.HOG0001424	-0.012033665568348905	0.10550342251355005	x
N0.HOG0001425	-0.01082002126001701	0.22447227290100794	x
N0.HOG0001428	0.0143389266631413	0.2647500328801573	x
N0.HOG0001429	-0.01518822414548902	0.6647321788262166	n
N0.HOG0001430	0.008184637149310673	0.2879543080596552	x
N0.HOG0001431	0.01737435580013842	0.1063134598489604	x
N0.HOG0001432	0.0	1.0	x
N0.HOG0001433	0.008184637149310673	0.2879543080596552	x
N0.HOG0001434	0.0023801098757123772	0.9056397989394254	x
N0.HOG0001435	0.0008374449527971587	0.7430410449691186	x
N0.HOG0001437	-0.02031948047832058	0.05236364633663574	x
N0.HOG0001439	0.02760062379935876	0.1533075020301516	n
N0.HOG0001440	-0.006096114130548135	0.6608785607348797	x
N0.HOG0001441	0.0	1.0	x
N0.HOG0001442	0.01218289606178859	0.4835696536775078	n
N0.HOG0001443	0.00039805927442883743	0.9604787818915086	x
N0.HOG0001444	0.007040476632092149	0.5878394463387256	x
N0.HOG0001445	0.037386632988854675	0.023382427883863625	n
N0.HOG0001461	-0.020939557807532736	0.16068780151299475	x
